Player,Nation_std,Pos_std,Squad_std,Born_std,Playing Time_MP_std,Playing Time_Starts,Playing Time_Min_std,Playing Time_90s_std,Performance_Gls,Performance_G-PK,Performance_PK,Performance_PKatt,Per 90 Minutes_Gls,Per 90 Minutes_G-PK,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s_match,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off
Gabriel Demian,sk SVK,MF,Nürnberg,2004,3,0,14,0.2,0,0,0,0,0.00,0.00,5,1.0,0.2,0,,0,3,5,6,3.00,1,1,0,0.00,-1.20
Cem Demir,de GER,FW,Heidenheim,2004,16,14,1226,13.6,3,3,0,0,0.22,0.22,77,85.1,13.6,14,84,4,2,28,0,1.56,15,18,-3,-0.22,-1.48
Cemil Demircan,de GER,DF,Rot-Weiss Essen,2004,5,4,335,3.7,0,0,0,0,0.00,0.00,67,24.8,3.7,4,81,3,1,10,4,0.40,3,11,-8,-2.15,-1.17
Emirhan Demircan,tr TUR,FW,Bayern Munich,2005,15,12,1126,12.5,2,2,0,0,0.16,0.16,75,78.2,12.5,12,83,5,3,45,0,1.60,29,17,+12,+0.96,+2.39
Ediz Demirkıran,,DF,Bayern Munich,2005,2,0,16,0.2,0,0,0,0,0.00,0.00,8,1.1,0.2,0,,0,2,8,0,3.00,0,0,0,0.00,-0.44
Jerik von der Felsen,de GER,GK,Karlsruher,2004,1,1,90,1.0,0,0,0,0,0.00,0.00,90,6.3,1.0,1,90,1,0,,13,1.00,2,2,0,0.00,-1.60
Justin von der Hitz,de GER,DF,Köln,2006,2,0,72,0.8,0,0,0,0,0.00,0.00,36,5.3,0.8,0,,0,2,36,0,3.00,2,0,+2,+2.50,+1.02
Emre Dervis,de GER,DF,Hilden,2004,8,5,418,4.6,0,0,0,0,0.00,0.00,52,31.0,4.6,5,70,0,3,23,2,0.13,4,16,-12,-2.58,-2.10
Luis Dettling,de GER,MF,Karlsruher,2005,5,0,53,0.6,1,1,0,0,1.70,1.70,11,3.7,0.6,0,,0,5,11,0,2.60,4,0,+4,+6.79,+5.49
Grayson Dettoni,us USA,DF,Bayern Munich,2005,9,7,607,6.7,0,0,0,0,0.00,0.00,67,42.2,6.7,7,84,6,2,11,5,1.78,19,12,+7,+1.04,+1.04
Dimitrie Deumi-Nappi,de GER,DF,Gladbach,2004,12,9,855,9.5,4,3,1,1,0.42,0.32,71,63.3,9.5,9,89,8,3,19,3,1.33,21,22,-1,-0.11,-0.83
Robert Deziel,us USA,MF,Bayern Munich,2005,10,4,379,4.2,0,0,0,0,0.00,0.00,38,26.3,4.2,4,82,2,6,9,4,2.00,8,5,+3,+0.71,+0.37
Samuele Di Benedetto,de GER,MF,Stuttgart,2005,13,10,909,10.1,2,1,1,1,0.20,0.10,70,63.1,10.1,10,77,5,3,46,0,1.31,22,18,+4,+0.40,-0.62
Benjamin Dibrani,de GER,MF,Bayern Munich,2004,4,0,108,1.2,0,0,0,0,0.00,0.00,27,7.5,1.2,0,,0,4,27,0,1.75,2,2,0,0.00,-0.47
George Didoss,de GER,MF,Hertha Zehlendorf,2004,16,16,1290,14.3,4,4,0,0,0.28,0.28,81,89.6,14.3,16,81,5,0,,0,0.88,24,30,-6,-0.42,-1.62
Justin Diehl,de GER,MF,Köln,2004,13,11,930,10.3,6,6,0,0,0.58,0.58,72,68.9,10.3,11,80,2,2,27,0,2.13,21,8,+13,+1.26,-0.88
Henrik Dier,de GER,DF,Rot-Weiß Oberhausen,2004,13,12,1105,12.3,0,0,0,0,0.00,0.00,85,81.9,12.3,12,88,11,1,51,0,0.62,11,25,-14,-1.14,-0.04
Yoost Diezemann,de GER,MF,Holstein Kiel,2004,13,11,1001,11.1,0,0,0,0,0.00,0.00,77,69.5,11.1,11,84,8,2,37,0,0.77,16,36,-20,-1.80,-0.16
Ibrahim Digberekou,be BEL,DF,Gladbach,2005,12,12,1021,11.3,0,0,0,0,0.00,0.00,85,75.6,11.3,12,85,9,0,,1,1.42,24,24,0,0.00,-0.82
Aristotelis Dimitriadis,gr GRE,DF,Ingolstadt,2004,2,0,17,0.2,0,0,0,0,0.00,0.00,9,1.2,0.2,0,,0,2,9,1,0.00,0,0,0,0.00,-0.06
Florian Dimmer,de GER,GK,Gladbach,2005,9,9,810,9.0,0,0,0,0,0.00,0.00,90,60.0,9.0,9,90,9,0,,4,2.11,22,12,+10,+1.11,+2.28
Filip Djaković,de GER,MF,Reutlingen,2005,4,0,21,0.2,0,0,0,0,0.00,0.00,5,1.5,0.2,0,,0,4,5,3,1.50,0,0,0,0.00,+1.52
Adrian Doci,de GER,MF,Wolfsburg,2005,8,3,306,3.4,1,1,0,0,0.29,0.29,38,21.3,3.4,3,71,0,5,19,1,1.88,8,2,+6,+1.76,+2.24
Wilko Docter,de GER,MF,Meppen,2005,14,2,343,3.8,1,1,0,0,0.26,0.26,25,23.8,3.8,2,59,0,12,19,0,1.21,5,7,-2,-0.52,-0.28
Tyler Dogan,de GER,GK,Holstein Kiel,2005,12,12,1080,12.0,0,0,0,0,0.00,0.00,90,75.0,12.0,12,90,12,0,,0,0.42,10,36,-26,-2.17,-1.67
Shadrak Dombé,de GER,FW,Hilden,2004,9,5,502,5.6,3,3,0,0,0.54,0.54,56,37.2,5.6,5,74,3,4,33,0,0.00,7,16,-9,-1.61,-0.76
Lukas Dominke,de GER,DF,Hannover 96,2004,15,15,1313,14.6,0,0,0,0,0.00,0.00,88,91.2,14.6,15,88,14,0,,0,1.87,30,18,+12,+0.82,+4.37
Julian Donges,de GER,MF,Darmstadt 98,2005,7,6,561,6.2,0,0,0,0,0.00,0.00,80,39.0,6.2,6,90,6,1,21,0,0.86,8,11,-3,-0.48,-1.10
Ali Dönmez,de GER,FW,Astoria Walldorf,2004,4,0,69,0.8,0,0,0,0,0.00,0.00,17,4.8,0.8,0,,0,4,17,0,0.00,1,3,-2,-2.61,-1.16
Simon Dorfner,de GER,FW,Unterhaching,2004,5,0,115,1.3,0,0,0,0,0.00,0.00,23,8.0,1.3,0,,0,5,23,0,0.80,3,5,-2,-1.57,-1.23
Niklas Dörr,de GER,FW,Schalke 04,2005,1,0,22,0.2,0,0,0,0,0.00,0.00,22,1.6,0.2,0,,0,1,22,3,3.00,0,1,-1,-4.09,-5.92
Raphael Dorra,de GER,DF,Berliner AK,2004,16,16,1433,15.9,0,0,0,0,0.00,0.00,90,99.5,15.9,16,90,15,0,,0,0.63,18,42,-24,-1.51,-1.51
Noah Dotzauer,de GER,GK,Stuttgart,2005,2,0,77,0.9,0,0,0,0,0.00,0.00,39,5.3,0.9,0,,0,2,39,6,0.00,1,2,-1,-1.17,-1.90
Roman Doulashi,iq IRQ,MF,Bonner,2005,9,9,730,8.1,0,0,0,0,0.00,0.00,81,54.1,8.1,9,81,6,0,,1,1.00,9,18,-9,-1.11,+0.20
Roman Doulashi,iq IRQ,MF,Bonner,2005,9,9,730,8.1,0,0,0,0,0.00,0.00,90,6.7,1.0,1,90,1,0,,0,3.00,2,1,+1,+1.00,+2.36
Roman Doulashi,,DF,Bonner,,1,1,90,1.0,0,0,0,0,0.00,0.00,81,54.1,8.1,9,81,6,0,,1,1.00,9,18,-9,-1.11,+0.20
Roman Doulashi,,DF,Bonner,,1,1,90,1.0,0,0,0,0,0.00,0.00,90,6.7,1.0,1,90,1,0,,0,3.00,2,1,+1,+1.00,+2.36
Fousseny Doumbia,de GER,DF,Eintracht Frankfurt,2005,6,3,339,3.8,0,0,0,0,0.00,0.00,57,23.5,3.8,3,90,3,3,23,1,1.00,4,6,-2,-0.53,-0.94
Damion Downs,us USA,FW,Köln,2004,5,5,339,3.8,4,3,1,1,1.06,0.80,68,25.1,3.8,5,68,1,0,,0,1.86,15,4,+11,+2.92,+1.85
Aris-Cosmin Dragulin,ro ROU,FW,Reutlingen,2004,16,14,1032,11.5,3,3,0,0,0.26,0.26,65,71.7,11.5,14,71,3,2,23,0,1.00,11,34,-23,-2.01,-1.79
Colin Drasković,de GER,FW,Reutlingen,2005,1,0,28,0.3,0,0,0,0,0.00,0.00,28,1.9,0.3,0,,0,1,28,2,0.00,0,1,-1,-3.21,-1.75
Mike Dreier,de GER,GK,Köln,2004,5,5,450,5.0,0,0,0,0,0.00,0.00,90,33.3,5.0,5,90,5,0,,8,2.40,18,6,+12,+2.40,+1.30
David Dreo,rs SRB,FW,Augsburg,2006,1,0,42,0.5,0,0,0,0,0.00,0.00,42,2.9,0.5,0,,0,1,42,0,0.00,0,1,-1,-2.14,-2.01
Tim Drexler,de GER,DF,Hoffenheim,2005,9,9,810,9.0,0,0,0,0,0.00,0.00,90,56.3,9.0,9,90,9,0,,0,1.89,28,17,+11,+1.22,+1.37
Colin Drost,de GER,MF,Viktoria Berlin,2004,6,3,226,2.5,0,0,0,0,0.00,0.00,38,15.7,2.5,3,68,1,3,7,0,0.50,3,7,-4,-1.59,+0.04
Dorian Drucks,de GER,GK,Rot-Weiss Essen,2004,9,9,810,9.0,0,0,0,0,0.00,0.00,90,60.0,9.0,9,90,9,0,,2,0.67,14,23,-9,-1.00,+0.67
Joshua Dudock,de GER,FW,Werder Bremen,2005,7,2,171,1.9,0,0,0,0,0.00,0.00,24,11.9,1.9,2,62,0,5,9,1,1.00,4,3,+1,+0.53,-0.75
Niclas Dühring,de GER,FW,St Pauli,2004,8,6,536,6.0,2,2,0,0,0.34,0.34,67,37.2,6.0,6,78,2,2,33,0,2.13,17,6,+11,+1.85,+2.15
Sean Dulić,de GER,DF,1860 Munich,2005,6,2,208,2.3,1,1,0,0,0.43,0.43,35,14.4,2.3,2,87,1,4,9,4,1.33,3,3,0,0.00,-0.29
George Dumitru,ro ROU,MF,1860 Munich,2005,2,0,13,0.1,0,0,0,0,0.00,0.00,7,0.9,0.1,0,,0,2,7,3,2.00,1,0,+1,+6.92,+6.73
Bartek Dybiec,de GER,DF,Preußen Münster,2004,1,1,39,0.4,0,0,0,0,0.00,0.00,39,2.9,0.4,1,39,0,0,,0,0.00,0,1,-1,-2.31,-1.42
Anes Dziho,de GER,DF,MSV Duisburg,2004,10,10,897,10.0,1,1,0,0,0.10,0.10,90,66.4,10.0,10,90,9,0,,0,1.80,14,15,-1,-0.10,-0.30
Linus Ebert,de GER,MF,Astoria Walldorf,2004,2,1,74,0.8,0,0,0,0,0.00,0.00,37,5.1,0.8,1,59,0,1,15,2,0.00,3,3,0,0.00,+1.58
Alex Echner,de GER,MF,Freiburg,2004,11,4,427,4.7,0,0,0,0,0.00,0.00,39,29.7,4.7,4,62,1,7,26,1,0.82,8,9,-1,-0.21,+0.68
Jan Ecke,de GER,MF,Leverkusen,2004,5,4,375,4.2,0,0,0,0,0.00,0.00,75,27.8,4.2,4,83,3,1,45,0,1.40,9,8,+1,+0.24,-0.13
Bastian Eckl,de GER,DF,Unterhaching,2004,2,1,95,1.1,0,0,0,0,0.00,0.00,48,6.6,1.1,1,51,0,1,44,1,0.00,0,5,-5,-4.74,-4.60
Yannick Eduardo,cz CZE,FW,RB Leipzig,2006,5,4,341,3.8,0,0,0,0,0.00,0.00,68,23.7,3.8,4,79,1,1,27,0,2.20,8,4,+4,+1.06,+1.30
Christian Ehizibue,de GER,MF,1860 Munich,2005,3,1,79,0.9,0,0,0,0,0.00,0.00,26,5.5,0.9,1,63,0,2,8,3,1.33,0,1,-1,-1.14,-1.47
Lucas Ehrlich,de GER,FW,Dresden,2004,15,12,998,11.1,9,7,2,2,0.81,0.63,67,69.3,11.1,12,76,2,3,29,0,2.33,24,15,+9,+0.81,-1.02
Luis Eising,de GER,MF,Hamburger SV,2005,10,9,769,8.5,0,0,0,0,0.00,0.00,77,53.4,8.5,9,83,7,1,25,2,1.90,24,14,+10,+1.17,+1.84
Julian Eitschberger,de GER,"DF,MF",Hertha BSC,2004,2,2,180,2.0,2,2,0,0,1.00,1.00,90,12.5,2.0,2,90,2,0,,0,2.25,9,4,+5,+2.50,-0.07
Emmanuel Elekwa,de GER,MF,Magdeburg,2005,14,8,779,8.7,2,2,0,0,0.23,0.23,56,54.1,8.7,8,76,4,6,29,2,0.86,18,22,-4,-0.46,-0.33
Zakaria Elhankouri,de GER,MF,Rot-Weiss Essen,2006,1,0,7,0.1,0,0,0,0,0.00,0.00,7,0.5,0.1,0,,0,1,7,0,0.00,1,1,0,0.00,+1.27
Leon Elshan,lu LUX,FW,Eintracht Trier,2004,5,5,339,3.8,0,0,0,0,0.00,0.00,68,23.5,3.8,5,68,1,0,,0,0.00,0,12,-12,-3.19,0.00
Ben Emci,de GER,DF,Bayern Munich,2005,5,0,56,0.6,0,0,0,0,0.00,0.00,11,3.9,0.6,0,,0,5,11,7,2.00,0,1,-1,-1.61,-2.13
Johannes Endmann,de GER,GK,Dresden,2005,9,9,810,9.0,0,0,0,0,0.00,0.00,90,56.3,9.0,9,90,9,0,,0,2.33,20,11,+9,+1.00,-0.29
Noah Engelbreth,de GER,MF,Union Berlin,2005,11,1,255,2.8,1,1,0,0,0.35,0.35,23,17.7,2.8,1,59,0,10,20,1,2.27,8,3,+5,+1.76,+0.70
Ben Engelhardt,de GER,MF,Magdeburg,2004,15,14,1155,12.8,0,0,0,0,0.00,0.00,77,80.2,12.8,14,82,10,1,8,0,1.20,22,23,-1,-0.08,+1.19
Nicholas Engels,de GER,DF,Schalke 04,2004,10,10,866,9.6,0,0,0,0,0.00,0.00,87,64.1,9.6,10,87,9,0,,0,2.20,28,9,+19,+1.97,+0.67
Marc Enke,de GER,DF,Hertha Zehlendorf,2004,15,15,1338,14.9,1,1,0,0,0.07,0.07,89,92.9,14.9,15,89,14,0,,0,0.87,27,32,-5,-0.34,-1.22
Izzet Erdal,tr TUR,DF,Mainz 05,2005,6,3,314,3.5,0,0,0,0,0.00,0.00,52,21.8,3.5,3,90,3,3,15,1,2.29,13,1,+12,+3.44,+1.28
Luca Erdelkamp,de GER,MF,Bochum,2005,10,5,376,4.2,0,0,0,0,0.00,0.00,38,27.9,4.2,5,60,1,5,15,1,1.60,6,8,-2,-0.48,-1.13
Feritali Erdem,de GER,MF,Berliner AK,2005,1,0,7,0.1,0,0,0,0,0.00,0.00,7,0.5,0.1,0,,0,1,7,0,0.00,0,0,0,0.00,+1.51
Denizhan Erdogan,de GER,GK,Hertha Zehlendorf,2004,14,14,1260,14.0,0,0,0,0,0.00,0.00,90,87.5,14.0,14,90,14,0,,2,0.93,28,31,-3,-0.21,+0.29
Pawel Erfmann,de GER,MF,Holstein Kiel,2004,15,15,1273,14.1,1,1,0,0,0.07,0.07,85,88.4,14.1,15,85,10,0,,0,0.73,17,36,-19,-1.34,+3.51
Kris Erik Pöstges,de GER,DF,Düsseldorf,2005,3,0,8,0.1,0,0,0,0,0.00,0.00,3,0.6,0.1,0,,0,3,3,4,2.00,0,1,-1,-11.25,-11.45
Felix Erkelenz,,FW,Viktoria Berlin,,3,2,155,1.7,0,0,0,0,0.00,0.00,52,10.8,1.7,2,55,0,1,45,0,0.00,0,8,-8,-4.65,-3.38
Georg Ermolaev,ru RUS,MF,Paderborn 07,2005,13,11,891,9.9,3,3,0,0,0.30,0.30,69,66.0,9.9,11,75,4,2,32,1,1.62,26,18,+8,+0.81,+0.22
Ali-Eren Ersungur,tr TUR,MF,Karlsruher,2005,12,2,346,3.8,2,2,0,0,0.52,0.52,29,24.0,3.8,2,70,0,10,21,1,2.17,8,2,+6,+1.56,+0.08
Yusuf Erten,de GER,DF,Werder Bremen,2004,10,10,805,8.9,0,0,0,0,0.00,0.00,81,55.9,8.9,10,81,4,0,,1,2.00,24,11,+13,+1.45,+0.60
Erik Esslinger,de GER,FW,Ingolstadt,,4,0,45,0.5,0,0,0,0,0.00,0.00,11,3.1,0.5,0,,0,4,11,1,0.75,0,1,-1,-2.00,-2.13
Ahmed Etri,de GER,MF,Rot-Weiss Essen,2005,9,6,468,5.2,1,1,0,0,0.19,0.19,52,34.7,5.2,6,66,0,3,24,0,0.56,9,16,-7,-1.35,-0.12
Talha Evler,de GER,MF,Rot-Weiss Essen,2005,1,0,45,0.5,0,0,0,0,0.00,0.00,45,3.3,0.5,0,,0,1,45,0,3.00,2,2,0,0.00,+1.31
Suat Fajić,de GER,MF,Preußen Münster,2005,2,1,106,1.2,0,0,0,0,0.00,0.00,53,7.9,1.2,1,90,1,1,16,0,0.50,1,5,-4,-3.40,-2.67
Benedikt Fallbrock,de GER,DF,Preußen Münster,2005,10,3,283,3.1,1,1,0,0,0.32,0.32,28,21.0,3.1,3,56,0,7,16,0,0.90,4,5,-1,-0.32,+0.78
Alex Famini,de GER,DF,Eintracht Trier,2004,8,4,441,4.9,0,0,0,0,0.00,0.00,55,30.6,4.9,4,81,2,4,30,3,0.00,0,23,-23,-4.69,-2.17
Colin Farnerud,se SWE,FW,Stuttgart,2004,13,13,1144,12.7,1,1,0,0,0.08,0.08,88,79.4,12.7,13,88,11,0,,0,1.54,31,19,+12,+0.94,+1.55
Luca Fava,us USA,MF,Bochum,2004,8,7,537,6.0,2,2,0,0,0.34,0.34,67,39.8,6.0,7,75,3,1,12,2,1.38,11,9,+2,+0.34,0.00
Arjanit Fazlija,xk KVX,MF,Leverkusen,2005,7,2,260,2.9,0,0,0,0,0.00,0.00,37,19.3,2.9,2,87,1,5,17,4,1.86,5,3,+2,+0.69,+0.44
Beslind Fazlija,de GER,DF,Hilden,2004,13,12,1028,11.4,2,1,1,1,0.18,0.09,79,76.1,11.4,12,85,8,1,8,0,0.31,16,27,-11,-0.96,+0.71
Leon Feher,de GER,GK,Hilden,2004,8,8,720,8.0,0,0,0,0,0.00,0.00,90,53.3,8.0,8,90,8,0,,1,0.38,13,20,-7,-0.87,+0.55
Frank Feller,de GER,GK,Heidenheim,2004,16,16,1440,16.0,0,0,0,0,0.00,0.00,90,100.0,16.0,16,90,16,0,,0,1.56,20,20,0,0.00,
Noah Fenyő,hu HUN,MF,Eintracht Frankfurt,2006,1,1,45,0.5,0,0,0,0,0.00,0.00,45,3.1,0.5,1,45,0,0,,0,1.00,0,0,0,0.00,-0.19
Elione Fernandes Neto,de GER,MF,Düsseldorf,2005,11,11,876,9.7,1,1,0,0,0.10,0.10,80,64.9,9.7,11,80,4,0,,0,1.45,10,12,-2,-0.21,-0.96
Romeo Ferreira,de GER,DF,Schalke 04,2004,2,0,46,0.5,0,0,0,0,0.00,0.00,23,3.4,0.5,0,,0,2,23,3,3.00,3,0,+3,+5.87,+4.28
Nacho Ferri,es ESP,FW,Eintracht Frankfurt,2004,3,1,140,1.6,1,1,0,0,0.64,0.64,47,9.7,1.6,1,90,1,2,25,0,1.33,3,3,0,0.00,-0.21
Fabrizio Fili,de GER,MF,Viktoria Köln,2004,12,6,627,7.0,1,1,0,0,0.14,0.14,52,46.4,7.0,6,80,2,6,25,1,1.58,6,10,-4,-0.57,-0.82
Benedict Fink,de GER,FW,Unterhaching,2005,2,0,23,0.3,0,0,0,0,0.00,0.00,12,1.6,0.3,0,,0,2,12,0,1.50,1,0,+1,+3.91,+4.42
Max Finkgräfe,de GER,DF,Köln,2004,8,8,660,7.3,0,0,0,0,0.00,0.00,83,48.9,7.3,8,83,4,0,,0,2.63,16,6,+10,+1.36,-0.33
Ben Fischer,de GER,DF,Nürnberg,2004,14,12,1058,11.8,0,0,0,0,0.00,0.00,76,73.5,11.8,12,84,8,2,26,0,2.14,28,17,+11,+0.94,-0.95
Tim Flick,lu LUX,MF,Eintracht Frankfurt,2005,4,1,113,1.3,0,0,0,0,0.00,0.00,28,7.8,1.3,1,64,0,3,16,5,0.75,2,1,+1,+0.80,+0.66
Luis Flörke,de GER,DF,Paderborn 07,2005,4,4,359,4.0,0,0,0,0,0.00,0.00,90,26.6,4.0,4,90,3,0,,0,1.75,10,8,+2,+0.50,-0.32
Saagon Fobissiè,de GER,FW,Holstein Kiel,2005,7,0,57,0.6,0,0,0,0,0.00,0.00,8,4.0,0.6,0,,0,7,8,2,0.43,1,2,-1,-1.58,+0.18
Dustin Forkel,de GER,FW,Nürnberg,2005,13,12,928,10.3,6,6,0,0,0.58,0.58,71,64.4,10.3,12,75,3,1,34,0,2.08,24,11,+13,+1.26,+0.21
Noah Förster,de GER,DF,Bonner,2005,5,1,241,2.7,0,0,0,0,0.00,0.00,48,17.9,2.7,1,90,1,4,38,2,1.20,3,11,-8,-2.99,-2.18
Kelven Frees,de GER,DF,Düsseldorf,2005,14,9,852,9.5,1,1,0,0,0.11,0.11,61,63.1,9.5,9,90,9,5,8,1,1.79,9,9,0,0.00,-0.36
Luca Freese,de GER,DF,St Pauli,2005,8,5,457,5.1,0,0,0,0,0.00,0.00,57,31.7,5.1,5,82,3,3,15,1,1.75,10,9,+1,+0.20,-0.44
Yannick Freischlad,de GER,FW,Köln,2004,1,0,21,0.2,0,0,0,0,0.00,0.00,21,1.6,0.2,0,,0,1,21,1,1.00,1,1,0,0.00,-1.56
Yannick Freischlad,de GER,FW,Köln,2004,1,0,21,0.2,0,0,0,0,0.00,0.00,39,16.4,2.6,3,61,0,3,17,0,1.67,3,4,-1,-0.38,-0.53
Yannick Freischlad,de GER,FW,RB Leipzig,2004,6,3,236,2.6,1,1,0,0,0.38,0.38,21,1.6,0.2,0,,0,1,21,1,1.00,1,1,0,0.00,-1.56
Yannick Freischlad,de GER,FW,RB Leipzig,2004,6,3,236,2.6,1,1,0,0,0.38,0.38,39,16.4,2.6,3,61,0,3,17,0,1.67,3,4,-1,-0.38,-0.53
Emmanuel Frimpong,de GER,FW,Leverkusen,2005,3,0,16,0.2,0,0,0,0,0.00,0.00,5,1.2,0.2,0,,0,3,5,0,1.33,1,0,+1,+5.63,+5.36
Paulo Fritschi,de GER,MF,Stuttgart,2005,8,7,611,6.8,0,0,0,0,0.00,0.00,76,42.4,6.8,7,81,5,1,45,1,1.25,13,13,0,0.00,-1.09
Björn Fröhlich,de GER,MF,Unterhaching,2004,16,16,1432,15.9,4,4,0,0,0.25,0.25,90,99.4,15.9,16,90,15,0,,0,1.19,19,26,-7,-0.44,-0.44
Tom Fron,de GER,MF,Hertha Zehlendorf,2004,16,16,1366,15.2,1,1,0,0,0.07,0.07,85,94.9,15.2,16,85,12,0,,0,0.88,27,31,-4,-0.26,-0.26
Khaen Fuchs,de GER,FW,Eintracht Trier,2004,9,4,346,3.8,0,0,0,0,0.00,0.00,38,24.0,3.8,4,51,0,5,29,0,0.11,4,18,-14,-3.64,-0.60
Pascal Fuchs,de GER,FW,Nürnberg,2005,12,12,1006,11.2,3,2,1,1,0.27,0.18,84,69.9,11.2,12,84,8,0,,0,2.00,25,14,+11,+0.98,-0.67
Robin Fuhrmann,de GER,DF,Energie Cottbus,2005,3,0,57,0.6,0,0,0,0,0.00,0.00,19,4.0,0.6,0,,0,3,19,0,0.00,0,2,-2,-3.16,-2.31
Shiō Fukuda,jp JPN,FW,Gladbach,2004,4,4,345,3.8,3,3,0,0,0.78,0.78,86,25.6,3.8,4,86,2,0,,0,1.50,8,12,-4,-1.04,-1.67
Tim Fürstenau,de GER,MF,Hansa Rostock,2005,1,0,26,0.3,0,0,0,0,0.00,0.00,26,1.8,0.3,0,,0,1,26,1,3.00,0,0,0,0.00,+0.70
Leo Gabelunke,de GER,FW,Unterhaching,2005,12,10,796,8.8,2,2,0,0,0.23,0.23,66,55.3,8.8,10,73,2,2,32,0,1.33,11,16,-5,-0.57,-0.29
Leonardo Garcia Posadas,de GER,MF,Hamburger SV,2005,9,7,631,7.0,0,0,0,0,0.00,0.00,70,43.8,7.0,7,86,5,2,15,0,1.67,12,14,-2,-0.29,-1.06
Niko Garic,de GER,MF,Düsseldorf,2004,2,0,27,0.3,0,0,0,0,0.00,0.00,14,2.0,0.3,0,,0,2,14,5,1.00,1,1,0,0.00,-0.14
Lennart Garlipp,de GER,MF,Hannover 96,2004,15,14,1187,13.2,5,5,0,0,0.38,0.38,79,82.4,13.2,14,83,7,1,29,0,1.67,26,17,+9,+0.68,+1.39
Arin Garza,de GER,FW,1860 Munich,2005,4,0,80,0.9,0,0,0,0,0.00,0.00,20,5.6,0.9,0,,0,4,20,2,1.75,1,2,-1,-1.13,-1.46
Gani Gashi,xk KVX,FW,Viktoria Berlin,2004,6,4,292,3.2,1,1,0,0,0.31,0.31,49,20.3,3.2,4,55,0,2,36,0,1.00,4,11,-7,-2.16,-0.67
Luke Gauer,de GER,GK,Eintracht Frankfurt,2005,7,7,630,7.0,0,0,0,0,0.00,0.00,90,43.8,7.0,7,90,7,0,,4,1.00,11,10,+1,+0.14,-0.08
Leon Gebauer,de GER,DF,Hoffenheim,2004,10,9,755,8.4,0,0,0,0,0.00,0.00,76,52.4,8.4,9,82,6,1,13,5,1.50,18,17,+1,+0.12,-1.06
Berkant Gedikli,de GER,MF,Rot-Weiss Essen,2005,9,4,344,3.8,0,0,0,0,0.00,0.00,38,25.5,3.8,4,56,0,5,24,0,0.56,3,11,-8,-2.09,-1.11
Berat Gediktas,de GER,FW,Viktoria Köln,2005,5,0,37,0.4,0,0,0,0,0.00,0.00,7,2.7,0.4,0,,0,5,7,1,3.00,1,1,0,0.00,+0.14
Samir Gegg,de GER,DF,Darmstadt 98,2005,15,12,995,11.1,0,0,0,0,0.00,0.00,66,69.1,11.1,12,77,5,3,23,0,1.20,16,15,+1,+0.09,-0.31
Felix Geisler,de GER,FW,Rot-Weiß Oberhausen,2004,15,9,836,9.3,1,1,0,0,0.11,0.11,56,61.9,9.3,9,71,3,6,32,0,0.73,8,18,-10,-1.08,+0.15
Pascal Geisler,de GER,GK,Düsseldorf,2005,1,1,90,1.0,0,0,0,0,0.00,0.00,90,6.7,1.0,1,90,1,0,,5,3.00,2,1,+1,+1.00,+0.93
Robert Geller,de GER,MF,Karlsruher,2004,16,15,1290,14.3,0,0,0,0,0.00,0.00,81,89.6,14.3,15,84,6,1,32,0,2.25,32,13,+19,+1.33,-1.67
Konstantin Gerhardt,de GER,FW,Gladbach,2005,14,12,1070,11.9,0,0,0,0,0.00,0.00,76,79.3,11.9,12,85,9,2,25,0,1.43,25,24,+1,+0.08,-0.56
Felix Gerner,de GER,FW,Verl,2004,7,0,134,1.5,0,0,0,0,0.00,0.00,19,9.9,1.5,0,,0,7,19,3,0.86,3,2,+1,+0.67,+1.63
Julian Gerold,de GER,FW,Karlsruher,2004,16,16,1283,14.3,6,6,0,0,0.42,0.42,80,89.1,14.3,16,80,3,0,,0,2.25,33,12,+21,+1.47,-0.25
Mike Gevorgyan,de GER,MF,1860 Munich,2005,7,1,121,1.3,0,0,0,0,0.00,0.00,17,8.4,1.3,1,90,1,6,5,6,2.00,3,1,+2,+1.49,+1.35
Salvatore Giambra,de GER,MF,Viktoria Köln,2004,13,12,1070,11.9,0,0,0,0,0.00,0.00,82,79.3,11.9,12,87,10,1,25,0,1.23,10,17,-7,-0.59,-2.20
Dominique Girtler,de GER,DF,Unterhaching,2004,16,15,1350,15.0,5,3,2,2,0.33,0.20,84,93.8,15.0,15,87,8,1,45,0,1.19,19,24,-5,-0.33,+1.67
Alan Glapa,de GER,MF,Energie Cottbus,2005,2,0,42,0.5,0,0,0,0,0.00,0.00,21,2.9,0.5,0,,0,2,21,2,0.50,1,1,0,0.00,+0.97
Daniel Gleiber,de GER,MF,Mainz 05,2005,16,15,1258,14.0,0,0,0,0,0.00,0.00,79,87.4,14.0,15,83,8,1,11,0,2.37,46,15,+31,+2.22,-1.74
Lenny Glissmann,de GER,DF,Holstein Kiel,2004,5,3,242,2.7,0,0,0,0,0.00,0.00,48,16.8,2.7,3,64,0,2,26,0,0.20,2,10,-8,-2.98,-1.47
