Player,Nation_std,Pos_std,Squad_std,Born_std,Playing Time_MP_std,Playing Time_Starts,Playing Time_Min_std,Playing Time_90s_std,Performance_Gls,Performance_G-PK,Performance_PK,Performance_PKatt,Per 90 Minutes_Gls,Per 90 Minutes_G-PK,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s_match,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off
Tim Schnitzer,de GER,MF,Augsburg,2008,13,10,879,9.8,3,3,0,0,0.31,0.31,68,37.6,9.8,10,83,6,3,18,0,2.08,38,12,+26,+2.66,+2.54
Emil Schnös,,GK,Schweinfurt,,2,2,180,2.0,0,0,0,0,0.00,0.00,90,16.7,2.0,2,90,2,0,,5,1.50,4,6,-2,-1.00,+1.00
Lean Schoima,de GER,MF,Carl Zeiss Jena,2007,20,20,1548,17.2,4,4,0,0,0.23,0.23,77,66.2,17.2,20,77,10,0,,0,1.35,40,37,+3,+0.17,-1.08
Paul Scholl,de GER,DF,Bayern Munich,2006,6,6,466,5.2,1,1,0,0,0.19,0.19,78,21.6,5.2,6,78,4,0,,0,3.00,17,5,+12,+2.32,+0.88
Yannik Scholl,de GER,MF,MSV Duisburg,2007,26,25,2100,23.3,4,3,1,1,0.17,0.13,81,89.7,23.3,25,83,17,1,34,0,1.04,28,49,-21,-0.90,+2.48
Lucas Scholze,de GER,DF,Wehen Wiesbaden,2006,27,27,2380,26.4,1,1,0,0,0.04,0.04,88,94.4,26.4,27,88,22,0,,0,1.07,46,61,-15,-0.57,-3.14
Lars Schön,de GER,GK,Darmstadt 98,2006,6,6,540,6.0,0,0,0,0,0.00,0.00,90,23.1,6.0,6,90,6,0,,7,0.83,6,10,-4,-0.67,-0.17
Lenny Schön,de GER,FW,Jahn Regensburg,2006,5,4,319,3.5,2,2,0,0,0.56,0.56,64,13.6,3.5,4,69,0,1,45,0,0.60,4,10,-6,-1.69,-0.31
Felix Schöne,de GER,GK,Energie Cottbus,2006,13,13,1170,13.0,0,0,0,0,0.00,0.00,90,50.0,13.0,13,90,13,0,,4,1.23,15,23,-8,-0.62,-0.31
Niklas Schöning,de GER,MF,St Pauli,2006,9,6,453,5.0,1,1,0,0,0.20,0.20,50,19.4,5.0,6,68,0,3,15,0,1.11,7,7,0,0.00,+0.14
Niklas Schöning,de GER,MF,St Pauli,2006,9,6,453,5.0,1,1,0,0,0.20,0.20,35,6.5,0.8,1,66,0,1,4,1,0.00,1,5,-4,-5.14,-4.07
Niklas Schöning,de GER,MF,Eintracht Norderstedt,2006,2,1,70,0.8,0,0,0,0,0.00,0.00,50,19.4,5.0,6,68,0,3,15,0,1.11,7,7,0,0.00,+0.14
Niklas Schöning,de GER,MF,Eintracht Norderstedt,2006,2,1,70,0.8,0,0,0,0,0.00,0.00,35,6.5,0.8,1,66,0,1,4,1,0.00,1,5,-4,-5.14,-4.07
Janos Schonlau,de GER,DF,Sportfreunde Siegen,2006,13,12,1089,12.1,0,0,0,0,0.00,0.00,84,86.4,12.1,12,86,10,1,58,0,1.23,22,31,-9,-0.74,+1.36
Laurin Schönwald,de GER,MF,Hallescher,2006,25,25,2125,23.6,0,0,0,0,0.00,0.00,85,90.8,23.6,25,85,21,0,,0,1.32,38,51,-13,-0.55,+0.71
Laurin Schößler,de GER,MF,RB Leipzig,2006,22,7,674,7.5,3,2,1,1,0.40,0.27,31,31.2,7.5,7,71,0,15,12,0,1.61,18,13,+5,+0.67,0.00
Maris Schößler,de GER,MF,Energie Cottbus,2007,24,14,1285,14.3,2,2,0,0,0.14,0.14,54,54.9,14.3,14,74,4,10,24,0,1.33,18,16,+2,+0.14,+1.33
Maurice Schossee,de GER,DF,Eintracht Frankfurt,2008,1,0,7,0.1,0,0,0,0,0.00,0.00,7,0.3,0.1,0,,0,1,7,0,0.00,0,0,0,0.00,-1.25
David Schramm,de GER,MF,Kaiserslautern,2006,6,6,540,6.0,1,1,0,0,0.17,0.17,90,21.4,6.0,6,90,6,0,,0,2.50,16,7,+9,+1.50,+0.50
Til Schreck,de GER,GK,Hansa Rostock,2007,5,5,450,5.0,0,0,0,0,0.00,0.00,90,20.0,5.0,5,90,5,0,,11,0.60,11,19,-8,-1.60,-1.70
Moritz Schrief,de GER,GK,Leverkusen,2007,5,5,405,4.5,0,0,0,0,0.00,0.00,81,18.8,4.5,5,81,4,0,,10,2.00,6,6,0,0.00,-1.18
Felix Schrod,de GER,DF,SV Gonsenheim,2006,10,7,693,7.7,0,0,0,0,0.00,0.00,69,64.2,7.7,7,90,7,3,21,0,0.30,6,27,-21,-2.73,-1.80
Luca Schroer,de GER,MF,Preußen Münster,2007,5,4,376,4.2,2,1,1,1,0.48,0.24,75,14.9,4.2,4,77,2,1,69,0,0.60,4,10,-6,-1.44,-0.76
Janis Schrumpf,de GER,GK,Dresden,2007,3,3,270,3.0,0,0,0,0,0.00,0.00,90,11.5,3.0,3,90,3,0,,11,1.33,6,7,-1,-0.33,-1.51
Felix Schubart,de GER,FW,Energie Cottbus,2007,18,8,988,11.0,2,2,0,0,0.18,0.18,55,42.2,11.0,8,82,3,10,34,0,1.28,16,25,-9,-0.82,-0.62
Domenik Schubert,de GER,DF,Energie Cottbus,2007,5,0,43,0.5,0,0,0,0,0.00,0.00,9,1.8,0.5,0,,0,5,9,0,1.20,1,2,-1,-2.09,-1.66
Mats Schudy,de GER,DF,TuS Königsdorf,2006,9,5,468,5.2,0,0,0,0,0.00,0.00,52,37.1,5.2,5,77,2,4,21,0,0.56,8,11,-3,-0.58,+1.13
Maximilian Schuhbauer,de GER,DF,Bayern Munich,2006,15,4,524,5.8,1,1,0,0,0.17,0.17,35,24.3,5.8,4,76,1,11,20,0,1.88,20,12,+8,+1.37,-0.33
Jamie Schuldes,de GER,DF,RB Leipzig,2007,20,19,1641,18.2,0,0,0,0,0.00,0.00,82,76.0,18.2,19,86,16,1,2,0,1.76,38,18,+20,+1.10,+1.79
Henry Schulte,de GER,DF,Arminia,2008,4,3,298,3.3,0,0,0,0,0.00,0.00,75,11.8,3.3,3,75,2,1,73,0,1.00,3,10,-7,-2.11,-3.13
Nicolai Schulte-Kellinghaus,de GER,DF,Rot-Weiss Essen,2007,24,24,2126,23.6,0,0,0,0,0.00,0.00,89,90.9,23.6,24,89,22,0,,0,1.04,35,44,-9,-0.38,+0.88
Luca Schulten,de GER,FW,Freiburg,2006,21,18,1481,16.5,13,13,0,0,0.79,0.79,71,63.3,16.5,18,77,7,3,30,0,1.38,33,31,+2,+0.12,-1.24
Paul Schultz,de GER,MF,St Pauli,2008,8,4,385,4.3,0,0,0,0,0.00,0.00,48,16.5,4.3,4,68,0,4,28,0,1.25,7,8,-1,-0.23,-0.14
Bennet Schulz,de GER,FW,Hansa Rostock,2007,18,14,1296,14.4,3,3,0,0,0.21,0.21,72,57.6,14.4,14,82,9,4,38,0,1.50,45,45,0,0.00,+0.57
Henri Schümann,de GER,MF,Hamburger SV,2008,24,21,1748,19.4,3,3,0,0,0.15,0.15,73,80.9,19.4,21,79,4,3,27,0,1.42,36,38,-2,-0.10,-0.76
Tim Schunck,de GER,FW,Karlsruher,2006,16,12,1049,11.7,7,5,2,2,0.60,0.43,66,48.6,11.7,12,79,3,4,26,0,2.18,30,8,+22,+1.89,+0.11
Christopher Schürkmann,de GER,MF,Preußen Münster,2007,15,10,833,9.3,0,0,0,0,0.00,0.00,56,33.1,9.3,10,77,7,5,12,4,0.73,9,27,-18,-1.94,-1.73
Jakob Schurz,de GER,DF,1860 Munich,2007,17,5,752,8.4,0,0,0,0,0.00,0.00,44,34.8,8.4,5,83,4,12,28,2,1.47,15,12,+3,+0.36,+0.42
Niklas Schusser,de GER,MF,Schweinfurt,2006,10,10,859,9.5,1,1,0,0,0.10,0.10,86,79.5,9.5,10,86,5,0,,0,0.70,16,30,-14,-1.47,+1.79
Jonas Schwanke,de GER,GK,Hannover 96,2006,24,24,2143,23.8,0,0,0,0,0.00,0.00,89,99.2,23.8,24,89,23,0,,0,1.33,55,46,+9,+0.38,-10.21
Herman Schwarz,de GER,DF,Hansa Rostock,2007,24,21,1768,19.6,7,7,0,0,0.36,0.36,74,78.6,19.6,21,79,13,3,33,0,1.42,55,54,+1,+0.05,+1.36
Oskar Schwarz,de GER,MF,Hannover 96,2007,21,4,614,6.8,3,3,0,0,0.44,0.44,29,28.4,6.8,4,74,1,17,19,1,1.48,17,14,+3,+0.44,-0.03
Paul Schwarz,de GER,GK,TuS Königsdorf,2006,11,11,962,10.7,0,0,0,0,0.00,0.00,87,76.3,10.7,11,87,10,0,,1,0.55,13,30,-17,-1.59,-1.29
Andreas Schweinsteiger,de GER,DF,Unterhaching,2007,11,3,419,4.7,0,0,0,0,0.00,0.00,38,19.4,4.7,3,90,3,8,19,6,1.09,11,13,-2,-0.43,-0.64
Bent Schwilp,de GER,DF,Holstein Kiel,2008,1,0,15,0.2,0,0,0,0,0.00,0.00,15,0.7,0.2,0,,0,1,15,0,1.00,0,0,0,0.00,+1.41
Elijah Scott,de GER,DF,Stuttgart,2006,12,11,901,10.0,2,2,0,0,0.20,0.20,75,41.7,10.0,11,78,6,1,45,0,2.42,33,17,+16,+1.60,-0.19
Michael Scott,de GER,MF,Bayern Munich,2006,8,8,548,6.1,1,1,0,0,0.16,0.16,69,25.4,6.1,8,69,1,0,,0,1.63,17,8,+9,+1.48,-0.20
Jaromin Seebeck,de GER,MF,Blumenthaler,2006,1,0,4,0.0,0,0,0,0,0.00,0.00,4,0.4,0.0,0,,0,1,4,1,3.00,0,0,0,0.00,-0.75
Mika Seegel,de GER,DF,Kaiserslautern,2007,21,12,1239,13.8,1,1,0,0,0.07,0.07,59,49.2,13.8,12,87,11,9,21,4,2.24,39,17,+22,+1.60,+0.97
Louis Seeger,de GER,GK,Reutlingen,2006,7,7,630,7.0,0,0,0,0,0.00,0.00,90,58.3,7.0,7,90,7,0,,4,1.43,10,12,-2,-0.29,-0.29
Mika Seeger,de GER,MF,Stuttgarter Kickers,2007,20,13,1104,12.3,2,2,0,0,0.16,0.16,55,43.8,12.3,13,73,3,7,22,1,1.45,23,22,+1,+0.08,-0.24
Arne Seemann,de GER,MF,Energie Cottbus,2006,19,19,1707,19.0,7,6,1,1,0.37,0.32,90,72.9,19.0,19,90,17,0,,0,1.53,25,22,+3,+0.16,+2.29
Gabe Segal,de GER,FW,Stuttgarter Kickers,2001,3,3,216,2.4,0,0,0,0,0.00,0.00,72,8.6,2.4,3,72,0,0,,0,1.67,4,2,+2,+0.83,+0.68
Jakob Seibold,de GER,MF,Jahn Regensburg,2006,3,3,245,2.7,0,0,0,0,0.00,0.00,82,10.5,2.7,3,82,2,0,,0,0.33,3,9,-6,-2.20,-0.87
Jonas Seidel,de GER,DF,Saarbrücken,2008,5,2,226,2.5,0,0,0,0,0.00,0.00,45,9.0,2.5,2,90,2,3,15,0,0.20,3,10,-7,-2.79,-0.51
Paul Seidel,de GER,MF,Erzgebirge Aue,2006,21,21,1751,19.5,3,3,0,0,0.15,0.15,83,74.8,19.5,21,83,14,0,,0,1.19,35,35,0,0.00,-0.15
Aquilis Seidi,de GER,DF,St Pauli,2007,3,1,94,1.0,0,0,0,0,0.00,0.00,31,4.0,1.0,1,85,0,2,5,2,1.33,1,1,0,0.00,+0.12
Aquilis Seidi,de GER,DF,St Pauli,2007,3,1,94,1.0,0,0,0,0,0.00,0.00,78,87.0,10.4,12,78,4,0,,0,0.83,20,32,-12,-1.15,+1.42
Aquilis Seidi,de GER,DF,Eintracht Norderstedt,2007,12,12,940,10.4,0,0,0,0,0.00,0.00,31,4.0,1.0,1,85,0,2,5,2,1.33,1,1,0,0.00,+0.12
Aquilis Seidi,de GER,DF,Eintracht Norderstedt,2007,12,12,940,10.4,0,0,0,0,0.00,0.00,78,87.0,10.4,12,78,4,0,,0,0.83,20,32,-12,-1.15,+1.42
Leo Seiler,de GER,GK,FSV Frankfurt,2007,15,15,1325,14.7,0,0,0,0,0.00,0.00,88,52.6,14.7,15,88,14,0,,10,2.07,28,18,+10,+0.68,+1.13
Leonard Seitz,de GER,MF,Viktoria Berlin,2007,12,3,418,4.6,1,1,0,0,0.22,0.22,35,38.7,4.6,3,72,0,9,23,0,1.33,9,9,0,0.00,+0.41
Max Seitzer,de GER,MF,Saarbrücken,2007,14,2,422,4.7,1,1,0,0,0.21,0.21,30,16.7,4.7,2,68,1,12,24,3,0.36,8,19,-11,-2.35,-0.03
Imad Sekaki,de GER,FW,Sportfreunde Siegen,2006,14,14,1148,12.8,5,4,1,1,0.39,0.31,82,91.1,12.8,14,82,7,0,,0,1.36,24,36,-12,-0.94,-0.14
Yahia Selim,de GER,DF,Alemannia Aachen,2007,24,14,1355,15.1,0,0,0,0,0.00,0.00,56,53.8,15.1,14,83,10,10,19,1,1.25,18,32,-14,-0.93,-1.39
Floni Selimi,xk KVX,DF,Hallescher,2007,23,18,1459,16.2,3,3,0,0,0.19,0.19,63,62.4,16.2,18,79,10,5,7,2,1.13,29,34,-5,-0.31,+0.82
Sened Semere,de GER,MF,Rot-Weiß Walldorf,2007,11,7,732,8.1,0,0,0,0,0.00,0.00,67,67.8,8.1,7,85,4,4,34,0,1.18,14,22,-8,-0.98,+0.57
Eren Sen,de GER,MF,Berliner AK,2007,3,0,61,0.7,0,0,0,0,0.00,0.00,20,2.6,0.7,0,,0,3,20,0,0.00,1,3,-2,-2.95,-3.15
Metin Şen,tr TUR,MF,Karlsruher,2007,23,15,1394,15.5,1,1,0,0,0.06,0.06,61,64.5,15.5,15,78,6,8,28,1,2.25,36,12,+24,+1.55,-0.80
Alex Senft,de GER,DF,Viktoria Köln,2008,2,0,28,0.3,0,0,0,0,0.00,0.00,14,1.1,0.3,0,,0,2,14,0,3.00,0,1,-1,-3.21,-3.65
Benny Senkyire,de GER,DF,SV Gonsenheim,2007,11,11,844,9.4,0,0,0,0,0.00,0.00,77,78.1,9.4,11,77,4,0,,0,0.55,11,28,-17,-1.81,+1.24
Fatih Sentürk,de GER,MF,Viktoria Berlin,2006,10,5,460,5.1,1,1,0,0,0.20,0.20,46,42.6,5.1,5,67,0,5,25,0,1.30,9,12,-3,-0.59,-0.59
Hong Seokju,de GER,DF,Ingolstadt,2003,17,11,883,9.8,0,0,0,0,0.00,0.00,52,37.7,9.8,11,70,4,6,18,0,2.00,22,23,-1,-0.10,-1.28
Lee Seonghyun,kr KOR,FW,Wehen Wiesbaden,2008,2,0,17,0.2,0,0,0,0,0.00,0.00,9,0.7,0.2,0,,0,2,9,0,0.00,0,1,-1,-5.29,-4.93
Illiia Sereda,ua UKR,MF,Darmstadt 98,2006,1,0,24,0.3,0,0,0,0,0.00,0.00,24,1.0,0.3,0,,0,1,24,0,1.00,0,0,0,0.00,+0.54
Benjamin Serifoski,ch SUI,FW,Hallescher,2006,17,7,752,8.4,2,1,1,1,0.24,0.12,44,32.1,8.4,7,68,1,10,28,0,1.35,13,23,-10,-1.20,-0.86
Levin Serindag,de GER,DF,St Pauli,2008,3,0,45,0.5,0,0,0,0,0.00,0.00,15,1.9,0.5,0,,0,3,15,0,2.00,1,1,0,0.00,+0.12
Ömer Sever,de GER,DF,Hannover 96,2006,7,5,431,4.8,0,0,0,0,0.00,0.00,62,20.0,4.8,5,72,0,2,36,0,0.86,7,11,-4,-0.84,-1.62
Silvan Sevinc,de GER,GK,SV Gonsenheim,2006,1,1,90,1.0,0,0,0,0,0.00,0.00,90,8.3,1.0,1,90,1,0,,4,0.00,0,6,-6,-6.00,-4.27
Noah Sevinmez,de GER,DF,Düsseldorf,2007,6,0,105,1.2,0,0,0,0,0.00,0.00,18,4.9,1.2,0,,0,6,18,10,2.00,1,1,0,0.00,-0.92
Haruto Shakata,jp JPN,DF,Rot-Weiß Oberhausen,2007,12,6,630,7.0,1,1,0,0,0.14,0.14,53,58.3,7.0,6,77,2,6,28,0,1.42,8,8,0,0.00,+0.40
Arbrias Shala,de GER,MF,Sandhausen,2007,23,19,1534,17.0,0,0,0,0,0.00,0.00,67,65.6,17.0,19,72,6,4,43,0,1.48,32,34,-2,-0.12,-0.79
Olti Sherifi,de GER,MF,Ulm,2007,9,0,107,1.2,0,0,0,0,0.00,0.00,12,4.6,1.2,0,,0,9,12,3,1.11,4,2,+2,+1.68,+2.81
Finn Sherlock,ie IRL,DF,Hoffenheim,2008,18,17,1498,16.6,0,0,0,0,0.00,0.00,83,69.4,16.6,17,86,13,1,29,1,2.11,50,29,+21,+1.26,+1.26
Rohin Shivani,de GER,MF,Osnabrück,2006,23,19,1437,16.0,3,1,2,2,0.19,0.06,62,61.4,16.0,19,71,5,4,22,0,0.96,17,26,-9,-0.56,+0.43
Johannes Siebeking,de GER,GK,Schalke 04,2006,21,21,1845,20.5,0,0,0,0,0.00,0.00,88,85.4,20.5,21,88,20,0,,0,2.09,45,20,+25,+1.22,-1.07
Eddi Siebert,de GER,DF,Magdeburg,2007,20,17,1532,17.0,0,0,0,0,0.00,0.00,77,65.5,17.0,17,85,13,3,31,1,1.80,57,43,+14,+0.82,-0.74
Marlon Siebert,de GER,MF,Magdeburg,2008,5,3,329,3.7,2,2,0,0,0.55,0.55,66,14.1,3.7,3,90,3,2,30,0,1.40,14,16,-2,-0.55,-1.89
Fabian Siemienik,de GER,DF,MSV Duisburg,2007,21,20,1681,18.7,2,2,0,0,0.11,0.11,80,71.8,18.7,20,83,16,1,21,1,1.00,20,44,-24,-1.28,-0.47
Tom Siemon,de GER,GK,Osnabrück,2006,2,2,180,2.0,0,0,0,0,0.00,0.00,90,7.7,2.0,2,90,2,0,,20,0.50,3,6,-3,-1.50,-0.83
Bartu Silik,de GER,DF,Hennef,2007,8,4,475,5.3,0,0,0,0,0.00,0.00,59,20.3,5.3,4,69,1,4,50,0,0.50,4,18,-14,-2.65,-1.74
Amil Siljević,de GER,GK,Eintracht Frankfurt,2007,17,17,1530,17.0,0,0,0,0,0.00,0.00,90,70.8,17.0,17,90,17,0,,0,2.05,49,17,+32,+1.88,+2.17
Giuliano da Silva Pereira,de GER,MF,FSV Frankfurt,2008,3,0,29,0.3,0,0,0,0,0.00,0.00,10,1.2,0.3,0,,0,3,10,0,1.33,2,1,+1,+3.10,+3.00
Andrija Simić,de GER,DF,Rot-Weiß Oberhausen,2007,8,3,293,3.3,0,0,0,0,0.00,0.00,37,27.1,3.3,3,60,1,5,23,2,0.88,4,5,-1,-0.31,-0.19
Karlo Šimić,hr CRO,FW,Wolfsburg,2007,22,5,648,7.2,3,3,0,0,0.42,0.42,29,30.0,7.2,5,79,2,17,15,1,1.87,11,8,+3,+0.42,-0.54
Leandro Simunic,de GER,MF,FSV Frankfurt,2006,26,26,2027,22.5,2,1,1,1,0.09,0.04,78,80.4,22.5,26,78,12,0,,0,1.85,42,37,+5,+0.22,+0.40
Vasileios Siontis,gr GRE,FW,Sandhausen,2006,22,13,1018,11.3,2,2,0,0,0.18,0.18,46,43.5,11.3,13,61,0,9,25,1,1.18,17,29,-12,-1.06,-2.15
Kirill Siutin,ru RUS,FW,Hoffenheim,2007,15,8,736,8.2,2,2,0,0,0.24,0.24,49,34.1,8.2,8,75,2,7,19,5,1.87,20,22,-2,-0.24,-1.70
Yang Siwoo,kr KOR,FW,Düsseldorf,2006,13,10,797,8.9,2,1,1,1,0.23,0.11,61,36.9,8.9,10,69,3,3,36,0,1.93,12,12,0,0.00,-1.39
Joel Skowronek,de GER,FW,Nürnberg,2006,3,1,119,1.3,2,2,0,0,1.51,1.51,40,5.1,1.3,1,65,0,2,27,0,1.00,3,2,+1,+0.76,+0.03
Edvin Skrijelj,de GER,FW,Energie Cottbus,2007,10,0,102,1.1,1,1,0,0,0.88,0.88,10,4.4,1.1,0,,0,10,10,3,1.20,2,5,-3,-2.65,-2.29
Nikita Slavytskyi,ua UKR,FW,MSV Duisburg,2007,21,9,1107,12.3,2,2,0,0,0.16,0.16,53,47.3,12.3,9,82,6,12,31,3,1.10,15,27,-12,-0.98,+0.34
Anas Slimani,de GER,FW,Düsseldorf,2007,22,21,1730,19.2,7,5,2,2,0.36,0.26,79,80.1,19.2,21,81,8,1,22,0,1.91,43,23,+20,+1.04,+0.83
Duje Slišković,hr CRO,MF,Union Berlin,2008,11,11,940,10.4,3,2,1,1,0.29,0.19,85,43.5,10.4,11,85,6,0,,0,1.00,20,24,-4,-0.38,-0.60
Esad Smailji,xk KVX,FW,Darmstadt 98,2007,25,5,751,8.3,4,4,0,0,0.48,0.48,30,32.1,8.3,5,51,0,20,25,0,1.12,11,17,-6,-0.72,-0.27
Stefan Smarkalev,bg BUL,GK,Werder Bremen,2007,21,21,1890,21.0,0,0,0,0,0.00,0.00,90,87.5,21.0,21,90,21,0,,0,1.83,48,30,+18,+0.86,-0.81
Lasse Soldanski,de GER,MF,Viktoria Köln,2006,26,26,2108,23.4,0,0,0,0,0.00,0.00,81,83.7,23.4,26,81,13,0,,0,1.58,45,34,+11,+0.47,+0.47
Konstantin Sommer,de GER,GK,Paderborn 07,2008,13,13,1170,13.0,0,0,0,0,0.00,0.00,90,50.0,13.0,13,90,13,0,,4,1.23,23,18,+5,+0.38,-1.23
Noah Sommer,de GER,DF,Schott Mainz,2007,1,0,21,0.2,0,0,0,0,0.00,0.00,21,0.8,0.2,0,,0,1,21,0,0.00,0,0,0,0.00,+1.33
Jung Soobin,kr KOR,FW,Eintracht Norderstedt,2006,9,0,207,2.3,0,0,0,0,0.00,0.00,23,19.2,2.3,0,,0,9,23,2,0.44,5,8,-3,-1.30,+0.04
Darwin Soylu,,MF,Wolfsburg,2007,20,9,814,9.0,0,0,0,0,0.00,0.00,41,37.7,9.0,9,74,1,11,14,0,1.90,27,11,+16,+1.77,+1.57
Ilay Soytürk,de GER,DF,FSV Frankfurt,2007,23,17,1527,17.0,0,0,0,0,0.00,0.00,66,60.6,17.0,17,83,11,6,21,0,1.74,26,30,-4,-0.24,-0.96
William Spagnolo,us USA,GK,Meerbusch,2007,6,6,495,5.5,0,0,0,0,0.00,0.00,83,19.6,5.5,6,83,5,0,,1,0.33,5,9,-4,-0.73,+0.87
Anes Spago,ba BIH,MF,Paderborn 07,2006,23,16,1442,16.0,0,0,0,0,0.00,0.00,63,61.6,16.0,16,80,11,7,22,0,1.65,37,26,+11,+0.69,-0.82
Maurice Spahn,de GER,DF,Eintracht Frankfurt,2006,22,21,1797,20.0,0,0,0,0,0.00,0.00,82,83.2,20.0,21,85,16,1,14,0,1.88,57,29,+28,+1.40,+0.91
Yanik Spalt,at AUT,MF,Stuttgart,2007,22,20,1691,18.8,0,0,0,0,0.00,0.00,77,78.3,18.8,20,82,12,2,29,0,2.26,56,27,+29,+1.54,-0.76
Marinus Spann,de GER,MF,Unterhaching,2007,21,11,993,11.0,1,1,0,0,0.09,0.09,47,46.0,11.0,11,75,5,10,17,1,1.71,20,16,+4,+0.36,+0.52
Dominik Spath,de GER,MF,Greuther Fürth,2008,11,9,803,8.9,3,3,0,0,0.34,0.34,73,31.9,8.9,9,82,7,2,32,0,0.45,11,28,-17,-1.91,-1.43
Maxim Speed,pr PUR,FW,Elversberg,2006,8,3,305,3.4,0,0,0,0,0.00,0.00,38,12.1,3.4,3,57,0,5,27,0,0.50,5,11,-6,-1.77,-0.63
Benjamin Speight,de GER,GK,Bochum,2006,20,20,1755,19.5,0,0,0,0,0.00,0.00,88,81.3,19.5,20,88,19,0,,4,2.29,61,27,+34,+1.74,-0.48
Tim Spieckermann,de GER,DF,Holstein Kiel,2006,13,6,667,7.4,0,0,0,0,0.00,0.00,51,29.6,7.4,6,86,5,7,22,1,0.92,17,14,+3,+0.40,+2.57
Jeremy Spies,de GER,DF,Blumenthaler,2006,12,12,1068,11.9,0,0,0,0,0.00,0.00,89,98.9,11.9,12,89,11,0,,0,2.08,19,11,+8,+0.67,-6.83
San-Luca Spitali,de GER,DF,Köln,2006,22,21,1708,19.0,1,1,0,0,0.05,0.05,78,79.1,19.0,21,80,11,1,18,0,1.73,32,24,+8,+0.42,+0.22
Jordan Spitzlberger,de GER,MF,Augsburg,2007,11,5,453,5.0,1,1,0,0,0.20,0.20,41,19.4,5.0,5,72,2,6,15,6,1.82,17,12,+5,+0.99,-0.10
Tyler Spitzlberger,de GER,DF,Heidenheim,2006,20,20,1449,16.1,0,0,0,0,0.00,0.00,72,67.1,16.1,20,72,8,0,,0,1.60,35,29,+6,+0.37,+0.12
Tristan Spranger,de GER,MF,Hoffenheim,2007,21,15,1513,16.8,1,1,0,0,0.06,0.06,72,70.0,16.8,15,87,14,6,35,0,2.00,46,29,+17,+1.01,+0.45
Felikss Sproģis,lv LVA,MF,Hansa Rostock,2008,8,5,482,5.4,2,2,0,0,0.37,0.37,60,21.4,5.4,5,85,3,3,19,0,1.88,19,9,+10,+1.87,+2.68
Maddox Stadel,de GER,MF,Kaiserslautern,2007,8,6,567,6.3,1,1,0,0,0.16,0.16,71,22.5,6.3,6,87,4,2,24,0,2.38,17,9,+8,+1.27,+0.21
Alexander Staff,de GER,DF,Eintracht Frankfurt,2008,17,17,1445,16.1,11,10,1,1,0.69,0.62,85,66.9,16.1,17,85,11,0,,0,1.58,37,24,+13,+0.81,-1.33
Luca Stančič,de GER,GK,Bayern Munich,2007,3,2,193,2.1,0,0,0,0,0.00,0.00,64,8.9,2.1,2,90,2,1,13,17,3.00,5,2,+3,+1.40,-0.25
Otto Stange,de GER,DF,Hamburger SV,2007,5,5,439,4.9,5,3,2,2,1.03,0.62,88,20.3,4.9,5,88,4,0,,0,1.20,14,15,-1,-0.21,-0.31
Luis Stapelmann,de GER,DF,Köln,2007,13,12,1147,12.7,1,1,0,0,0.08,0.08,88,53.1,12.7,12,90,12,1,67,0,1.81,23,14,+9,+0.71,+0.71
Bennet Starcke,de GER,GK,Werder Bremen,2007,3,3,270,3.0,0,0,0,0,0.00,0.00,90,12.5,3.0,3,90,3,0,,18,2.33,10,5,+5,+1.67,+0.81
Bajram Statovci,de GER,MF,Alemannia Aachen,2007,5,0,29,0.3,0,0,0,0,0.00,0.00,6,1.2,0.3,0,,0,5,6,6,0.80,1,1,0,0.00,+0.29
Dennis Stauber,de GER,DF,Greuther Fürth,2007,25,10,1185,13.2,0,0,0,0,0.00,0.00,47,47.0,13.2,10,77,6,15,28,2,1.00,26,29,-3,-0.23,+1.32
Jacob Stauber,de GER,DF,SV Gonsenheim,2006,3,0,17,0.2,0,0,0,0,0.00,0.00,6,1.6,0.2,0,,0,3,6,0,1.00,1,3,-2,-10.59,-8.64
Leon Stauber,de GER,MF,Greuther Fürth,2007,25,14,1429,15.9,2,2,0,0,0.13,0.13,57,56.7,15.9,14,86,12,11,20,2,0.84,37,45,-8,-0.50,+0.98
Mika Stauss,de GER,MF,Reutlingen,2007,9,5,396,4.4,0,0,0,0,0.00,0.00,44,36.7,4.4,5,68,0,4,14,2,1.11,8,7,+1,+0.23,+0.62
Lukas Steckelberg,de GER,MF,Elversberg,2006,13,11,824,9.2,1,1,0,0,0.11,0.11,63,32.7,9.2,11,69,2,2,35,0,0.85,13,31,-18,-1.97,-1.12
Louis Stegmiller,de GER,MF,Augsburg,2006,24,21,1903,21.1,2,2,0,0,0.09,0.09,79,81.3,21.1,21,88,18,3,22,1,1.83,66,35,+31,+1.47,+2.08
Dominik Steinberger,de GER,DF,Unterhaching,2007,9,9,711,7.9,0,0,0,0,0.00,0.00,79,32.9,7.9,9,79,5,0,,0,1.67,13,11,+2,+0.25,+0.25
Tom Steineck,de GER,MF,Darmstadt 98,2007,25,23,1855,20.6,1,1,0,0,0.05,0.05,74,79.3,20.6,23,79,10,2,25,0,1.16,31,39,-8,-0.39,+0.73
