Player,Nation_std,Pos_std,Squad_std,Born_std,Playing Time_MP_std,Playing Time_Starts,Playing Time_Min_std,Playing Time_90s_std,Performance_Gls,Performance_G-PK,Performance_PK,Performance_PKatt,Per 90 Minutes_Gls,Per 90 Minutes_G-PK,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s_match,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off
Maximilian Kos,de GER,FW,Heidenheim,2008,8,0,99,1.1,2,2,0,0,1.82,1.82,12,9.2,1.1,0,,0,8,12,3,2.63,6,1,+5,+4.55,+3.44
Kacper Koscierski,de GER,DF,Bochum,2007,4,4,267,3.0,0,0,0,0,0.00,0.00,67,24.7,3.0,4,67,1,0,,0,2.25,9,2,+7,+2.36,+1.03
Benjamin Köstel,de GER,GK,Stuttgarter Kickers,2007,7,6,554,6.2,0,0,0,0,0.00,0.00,79,51.3,6.2,6,90,6,1,14,2,0.71,12,16,-4,-0.65,+2.26
Matthias Kösters,de GER,GK,Bayern Munich,2008,1,1,90,1.0,0,0,0,0,0.00,0.00,90,8.3,1.0,1,90,1,0,,6,0.00,2,3,-1,-1.00,-2.45
Ioannis Kostoglou,gr GRE,MF,Dortmund,2009,2,1,106,1.2,0,0,0,0,0.00,0.00,53,9.8,1.2,1,90,1,1,16,0,1.50,3,2,+1,+0.85,-1.09
Ali Kotan,de GER,GK,Hallescher,2007,1,1,90,1.0,0,0,0,0,0.00,0.00,90,8.3,1.0,1,90,1,0,,3,0.00,0,6,-6,-6.00,-4.55
Assad Kotya-Fofana,tg TOG,DF,Köln,2008,10,9,693,7.7,1,1,0,0,0.13,0.13,69,64.2,7.7,9,75,6,1,18,2,2.50,20,6,+14,+1.82,+0.42
Taavi Koukkumäki,fi FIN,MF,Gladbach,2007,14,9,838,9.3,4,4,0,0,0.43,0.43,60,66.5,9.3,9,74,4,5,35,0,2.07,28,16,+12,+1.29,+1.29
Elhan Kovačević,de GER,MF,Bochum,2008,7,5,410,4.6,0,0,0,0,0.00,0.00,59,38.0,4.6,5,69,1,2,34,0,2.57,14,7,+7,+1.54,-0.08
Oskar Kowalewski,de GER,MF,Hansa Rostock,2008,6,0,72,0.8,0,0,0,0,0.00,0.00,12,6.7,0.8,0,,0,6,12,1,2.50,3,0,+3,+3.75,+3.57
Edwin Kracht,de GER,MF,Energie Cottbus,2007,12,12,904,10.0,11,11,0,0,1.10,1.10,75,71.7,10.0,12,75,2,0,,0,1.92,32,13,+19,+1.89,+1.39
Leonardo Kraft,de GER,DF,FSV Frankfurt,2008,11,11,990,11.0,1,1,0,0,0.09,0.09,90,91.7,11.0,11,90,11,0,,0,0.45,12,29,-17,-1.55,-2.55
Emil Kramer,de GER,MF,Hoffenheim,2008,4,0,67,0.7,0,0,0,0,0.00,0.00,17,6.2,0.7,0,,0,4,17,0,2.00,0,0,0,0.00,-2.31
Nils Krämer,de GER,MF,Saarbrücken,2007,12,12,1079,12.0,3,3,0,0,0.25,0.25,90,99.9,12.0,12,90,11,0,,0,0.67,14,35,-21,-1.75,-1.75
Hannes Krasenbrink,de GER,FW,MSV Duisburg,2008,9,5,498,5.5,1,1,0,0,0.18,0.18,55,46.1,5.5,5,79,1,4,26,2,0.89,10,6,+4,+0.72,+1.65
Edon Krasniqi,xk KVX,DF,1860 Munich,2008,12,12,1080,12.0,0,0,0,0,0.00,0.00,90,100.0,12.0,12,90,12,0,,0,1.25,19,26,-7,-0.58,
Endi Krasniqi,xk KVX,FW,Hannover 96,2009,1,0,23,0.3,0,0,0,0,0.00,0.00,23,2.1,0.3,0,,0,1,23,0,3.00,1,0,+1,+3.91,+2.47
Engjell Krasniqi,xk KVX,FW,Gladbach,2007,12,10,815,9.1,0,0,0,0,0.00,0.00,68,64.7,9.1,10,77,5,2,22,0,2.25,29,19,+10,+1.10,+0.70
Eulon Krasniqi,de GER,MF,Rot-Weiß Oberhausen,2008,1,0,7,0.1,0,0,0,0,0.00,0.00,7,0.6,0.1,0,,0,1,7,4,1.00,0,2,-2,-25.71,-25.50
Wesley Krattenmacher,de GER,FW,Unterhaching,2008,8,8,684,7.6,3,2,1,1,0.39,0.26,86,63.3,7.6,8,86,6,0,,0,1.00,19,28,-9,-1.18,-0.50
Jakob Krauss,de GER,MF,Jahn Regensburg,2007,7,6,511,5.7,0,0,0,0,0.00,0.00,73,47.3,5.7,6,82,4,1,17,0,1.29,17,15,+2,+0.35,+0.98
Luis Kremper,de GER,MF,Schott Mainz,2007,11,11,940,10.4,1,1,0,0,0.10,0.10,85,87.0,10.4,11,85,8,0,,0,0.27,6,57,-51,-4.88,-3.60
Theo Kretschmer,de GER,GK,Erzgebirge Aue,2007,13,13,1170,13.0,0,0,0,0,0.00,0.00,90,92.9,13.0,13,90,13,0,,1,0.77,17,35,-18,-1.38,-2.38
Leo Krimphoff,de GER,FW,Preußen Münster,2007,13,9,828,9.2,0,0,0,0,0.00,0.00,64,65.7,9.2,9,78,2,4,32,0,1.23,13,11,+2,+0.22,-0.41
Ivan Križić,hr CRO,FW,Hertha BSC,2008,11,11,895,9.9,1,1,0,0,0.10,0.10,81,71.0,9.9,11,81,2,0,,0,1.64,24,18,+6,+0.60,+0.36
Luca Kröger,de GER,MF,Osnabrück,2009,13,13,1124,12.5,2,2,0,0,0.16,0.16,86,89.2,12.5,13,86,9,0,,0,0.31,14,36,-22,-1.76,+1.55
Avid Krogmann,de GER,DF,Werder Bremen,2007,10,10,900,10.0,0,0,0,0,0.00,0.00,90,83.3,10.0,10,90,10,0,,0,0.80,15,25,-10,-1.00,-0.50
Colin Kroll-Thiel,de GER,FW,Stuttgart,2007,5,0,101,1.1,4,4,0,0,3.56,3.56,20,9.4,1.1,0,,0,5,20,0,2.00,5,2,+3,+2.67,+0.38
Charles Kropp,de GER,FW,Hallescher,2008,8,0,160,1.8,0,0,0,0,0.00,0.00,20,14.8,1.8,0,,0,8,20,0,0.88,4,9,-5,-2.81,-1.15
Theo Krügel,de GER,DF,Erzgebirge Aue,2008,12,7,621,6.9,0,0,0,0,0.00,0.00,52,49.3,6.9,7,68,0,5,29,2,0.83,10,17,-7,-1.01,+0.39
Kevin Krüger,de GER,MF,Dresden,2008,13,8,701,7.8,3,3,0,0,0.39,0.39,54,55.6,7.8,8,75,4,5,21,1,0.77,14,21,-7,-0.90,+1.52
Marvin Krumhaar,de GER,DF,Hertha BSC,2007,9,5,427,4.7,0,0,0,0,0.00,0.00,47,33.9,4.7,5,70,2,4,19,1,2.00,13,13,0,0.00,-0.76
Nikita Kryvtsov,ua UKR,FW,Elversberg,2007,11,8,599,6.7,0,0,0,0,0.00,0.00,54,55.5,6.7,8,61,0,3,37,0,0.18,9,22,-13,-1.95,+0.85
Ole Kühling,de GER,DF,Union Berlin,2007,14,14,1260,14.0,0,0,0,0,0.00,0.00,90,100.0,14.0,14,90,14,0,,0,2.71,44,13,+31,+2.21,
Lars Kühne,de GER,GK,Wehen Wiesbaden,2007,12,12,1080,12.0,0,0,0,0,0.00,0.00,90,100.0,12.0,12,90,12,0,,0,1.42,28,28,0,0.00,
Florian Kuhnert,de GER,MF,Hallescher,2007,11,11,923,10.3,1,1,0,0,0.10,0.10,84,85.5,10.3,11,84,8,0,,0,0.64,13,32,-19,-1.85,-0.13
Heinz Kühnreich,de GER,MF,Chemnitzer,2008,8,7,569,6.3,1,1,0,0,0.16,0.16,71,45.2,6.3,7,76,3,1,34,1,0.75,9,15,-6,-0.95,-0.43
Emil Kujović,me MNE,DF,Carl Zeiss Jena,2008,11,4,432,4.8,0,0,0,0,0.00,0.00,39,40.0,4.8,4,78,2,7,17,0,1.36,12,14,-2,-0.42,-0.28
Florian Kumar,de GER,DF,Sandhausen,2008,1,0,45,0.5,0,0,0,0,0.00,0.00,45,4.2,0.5,0,,0,1,45,3,0.00,0,3,-3,-6.00,-4.61
Frederik Kunstmann,de GER,DF,Chemnitzer,2007,14,14,1260,14.0,1,1,0,0,0.07,0.07,90,100.0,14.0,14,90,14,0,,0,0.86,24,34,-10,-0.71,
Nevio Kunz,de GER,MF,Alemannia Aachen,2007,11,5,523,5.8,1,1,0,0,0.17,0.17,48,48.4,5.8,5,75,1,6,25,0,0.73,4,14,-10,-1.72,-0.75
Blero Kuqi,de GER,GK,Elversberg,2008,1,1,90,1.0,0,0,0,0,0.00,0.00,90,8.3,1.0,1,90,1,0,,4,0.00,2,7,-5,-5.00,-2.91
Hannes Kurkowski,de GER,DF,Ulm,2008,10,9,805,8.9,1,1,0,0,0.11,0.11,81,74.5,8.9,9,86,5,1,27,0,1.70,22,16,+6,+0.67,-0.31
Julien Kurowski,de GER,FW,Leverkusen,2007,10,7,567,6.3,0,0,0,0,0.00,0.00,57,52.5,6.3,7,75,2,3,14,1,2.00,13,8,+5,+0.79,-3.59
Taycan Kurt,de GER,FW,Hannover 96,2008,4,4,298,3.3,0,0,0,0,0.00,0.00,75,27.6,3.3,4,75,0,0,,0,2.50,8,3,+5,+1.51,+0.01
Mats Kurze,de GER,FW,Hallescher,2007,6,0,87,1.0,0,0,0,0,0.00,0.00,15,8.1,1.0,0,,0,6,15,1,0.17,0,4,-4,-4.14,-2.51
Timo Kurzka,de GER,GK,Jahn Regensburg,2007,2,2,180,2.0,0,0,0,0,0.00,0.00,90,16.7,2.0,2,90,2,0,,4,1.50,4,5,-1,-0.50,-0.40
Jemain Kusi,de GER,FW,Mainz 05,2008,7,6,476,5.3,2,2,0,0,0.38,0.38,68,44.1,5.3,6,73,1,1,36,0,2.71,15,3,+12,+2.27,+1.52
Matthes Kutscher,de GER,DF,RB Leipzig,2008,3,2,189,2.1,0,0,0,0,0.00,0.00,63,17.5,2.1,2,83,1,1,24,0,3.00,9,4,+5,+2.38,-0.65
Dominik López de la Cruz,de GER,FW,Carl Zeiss Jena,2008,12,12,940,10.4,1,1,0,0,0.10,0.10,78,87.0,10.4,12,78,5,0,,0,1.25,23,21,+2,+0.19,+3.41
Leonard Labenz,de GER,DF,Rot-Weiß Erfurt,2008,6,4,277,3.1,0,0,0,0,0.00,0.00,46,25.6,3.1,4,56,1,2,27,0,0.17,4,7,-3,-0.97,+1.60
Linus Ladenburger,de GER,DF,Ulm,2007,5,1,93,1.0,0,0,0,0,0.00,0.00,19,8.6,1.0,1,89,0,4,1,0,2.40,3,3,0,0.00,-0.82
Fabio Lagano,de GER,DF,Nürnberg,2008,10,8,764,8.5,0,0,0,0,0.00,0.00,76,70.7,8.5,8,89,7,2,28,0,2.30,24,10,+14,+1.65,+2.22
Eymen Laghrissi,de GER,MF,Karlsruher,2008,4,4,237,2.6,3,1,2,2,1.14,0.38,59,21.9,2.6,4,59,0,0,,0,1.75,4,5,-1,-0.38,+0.37
Allen Lambe,de GER,MF,Bayern Munich,2008,12,6,687,7.6,1,1,0,0,0.13,0.13,57,63.6,7.6,6,90,6,6,25,0,2.08,15,11,+4,+0.52,-2.00
Finn-Ole Lang,de GER,DF,Hansa Rostock,2008,12,12,989,11.0,0,0,0,0,0.00,0.00,82,91.6,11.0,12,82,9,0,,0,1.50,25,22,+3,+0.27,-1.71
Florian Lang,de GER,MF,Schott Mainz,2007,12,12,973,10.8,0,0,0,0,0.00,0.00,81,90.1,10.8,12,81,7,0,,0,0.25,7,58,-51,-4.72,-3.04
Jarne Lang,de GER,FW,Heidenheim,2008,12,10,860,9.6,6,6,0,0,0.63,0.63,72,79.6,9.6,10,81,5,2,23,0,2.25,24,12,+12,+1.26,-0.79
Maximilian Lange,de GER,DF,Hannover 96,2008,8,7,579,6.4,0,0,0,0,0.00,0.00,72,53.6,6.4,7,78,0,1,31,2,2.38,21,7,+14,+2.18,+1.46
Tom Lange,de GER,GK,Hannover 96,2007,12,12,1057,11.7,0,0,0,0,0.00,0.00,88,97.9,11.7,12,88,11,0,,0,2.17,32,15,+17,+1.45,-2.47
Niklas Langer,de GER,MF,Hallescher,2007,10,9,776,8.6,3,3,0,0,0.35,0.35,78,71.9,8.6,9,83,3,1,32,1,0.70,14,24,-10,-1.16,+2.39
Richard Langer,de GER,DF,Carl Zeiss Jena,2008,11,11,967,10.7,0,0,0,0,0.00,0.00,88,89.5,10.7,11,88,9,0,,0,1.36,24,24,0,0.00,+2.39
Toni Langsteiner,de GER,MF,RB Leipzig,2008,9,7,582,6.5,5,4,1,1,0.77,0.62,65,53.9,6.5,7,77,4,2,23,0,2.67,27,9,+18,+2.78,-0.29
Max Lanzendörfer,de GER,MF,Carl Zeiss Jena,2007,9,5,496,5.5,1,1,0,0,0.18,0.18,55,45.9,5.5,5,68,0,4,40,0,1.00,16,16,0,0.00,+0.46
Devin Laroussi,se SWE,MF,Darmstadt 98,2007,11,3,395,4.4,2,2,0,0,0.46,0.46,36,36.6,4.4,3,62,0,8,26,0,1.18,10,8,+2,+0.46,+0.98
Roman Lashkary,de GER,DF,Gladbach,2008,9,4,467,5.2,0,0,0,0,0.00,0.00,52,37.1,5.2,4,90,4,5,21,3,2.56,15,8,+7,+1.35,+0.78
Adam Laszczynski,de GER,GK,Energie Cottbus,2007,7,7,630,7.0,0,0,0,0,0.00,0.00,90,50.0,7.0,7,90,7,0,,5,1.86,15,10,+5,+0.71,-1.57
Artan Latifi,de GER,MF,Mainz 05,2007,11,9,693,7.7,3,3,0,0,0.39,0.39,63,64.2,7.7,9,71,2,2,28,0,2.36,17,8,+9,+1.17,-0.69
Timon Lavassa,de GER,MF,Viktoria Köln,2008,2,0,29,0.3,0,0,0,0,0.00,0.00,15,2.7,0.3,0,,0,2,15,0,3.00,1,0,+1,+3.10,+2.68
Lennox Lebelt,de GER,GK,Viktoria Berlin,2007,7,6,585,6.5,0,0,0,0,0.00,0.00,84,54.2,6.5,6,90,6,1,45,2,0.86,12,24,-12,-1.85,-0.39
Mika Lehmann,de GER,FW,Chemnitzer,2008,6,1,144,1.6,0,0,0,0,0.00,0.00,24,11.4,1.6,1,58,0,5,17,2,1.00,1,5,-4,-2.50,-2.02
Noah Lehmann,de GER,DF,Union Berlin,2007,1,0,29,0.3,0,0,0,0,0.00,0.00,29,2.3,0.3,0,,0,1,29,0,1.00,0,0,0,0.00,-2.27
Joel Lehmeier,de GER,DF,Jahn Regensburg,2007,12,11,825,9.2,3,3,0,0,0.33,0.33,69,76.4,9.2,11,73,4,1,26,0,0.92,21,21,0,0.00,+0.71
Camillo Lehmkuhl,de GER,MF,Hannover 96,2008,8,1,139,1.5,1,1,0,0,0.65,0.65,17,12.9,1.5,1,90,1,7,7,4,2.63,9,1,+8,+5.18,+4.22
Lukas Leidemann,de GER,MF,Hannover 96,2007,7,2,230,2.6,0,0,0,0,0.00,0.00,33,21.3,2.6,2,84,1,5,13,1,1.57,7,3,+4,+1.57,+0.08
Torben Leis,de GER,MF,Heidenheim,2009,12,10,794,8.8,3,3,0,0,0.34,0.34,66,73.5,8.8,10,75,1,2,21,0,2.25,21,6,+15,+1.70,+1.07
Ben Leiter,de GER,FW,Preußen Münster,2008,14,14,1229,13.7,3,3,0,0,0.22,0.22,88,97.5,13.7,14,88,12,0,,0,1.36,22,18,+4,+0.29,-2.61
Louis Lemke,de GER,DF,Hamburger SV,2009,10,10,815,9.1,1,1,0,0,0.11,0.11,82,75.5,9.1,10,82,7,0,,0,2.80,30,10,+20,+2.21,+0.85
Luis Lemke,de GER,FW,Unterhaching,2008,1,0,4,0.0,0,0,0,0,0.00,0.00,4,0.4,0.0,0,,0,1,4,1,3.00,2,0,+2,+45.00,+46.17
Oskar Lenartz,de GER,MF,Wehen Wiesbaden,2008,10,6,642,7.1,0,0,0,0,0.00,0.00,64,59.4,7.1,6,89,5,4,28,2,1.40,19,14,+5,+0.70,+1.73
Marvin Lenz,de GER,MF,Chemnitzer,2007,10,10,822,9.1,0,0,0,0,0.00,0.00,82,65.2,9.1,10,82,5,0,,0,0.60,15,25,-10,-1.09,-1.09
Jonathan Leonowicz-Kazadi,pl POL,DF,Dresden,2008,13,6,630,7.0,0,0,0,0,0.00,0.00,48,50.0,7.0,6,81,4,7,21,0,0.54,11,28,-17,-2.43,-1.71
Julian Leuchter,de GER,GK,Leverkusen,2008,4,4,360,4.0,0,0,0,0,0.00,0.00,90,33.3,4.0,4,90,4,0,,6,2.25,16,8,+8,+2.00,-0.75
Tyron Lewin,de GER,FW,Chemnitzer,2008,9,7,644,7.2,9,9,0,0,1.26,1.26,72,51.1,7.2,7,81,3,2,38,0,1.00,16,14,+2,+0.28,+2.03
Benjamin Ley,de GER,MF,Köln,2008,11,11,881,9.8,1,1,0,0,0.10,0.10,80,81.6,9.8,11,80,4,0,,0,2.36,19,5,+14,+1.43,-1.28
Titus Leye,de GER,FW,Magdeburg,2008,11,0,106,1.2,0,0,0,0,0.00,0.00,10,8.4,1.2,0,,0,11,10,3,1.09,4,4,0,0.00,+0.55
Tobias Leyhr,de GER,MF,Ulm,2008,10,4,333,3.7,0,0,0,0,0.00,0.00,33,30.8,3.7,4,68,0,6,10,2,1.90,12,8,+4,+1.08,+0.48
Philipp Licht,de GER,MF,Wolfsburg,2008,11,2,383,4.3,0,0,0,0,0.00,0.00,35,35.5,4.3,2,80,1,9,25,0,2.73,13,3,+10,+2.35,-0.36
Fynn Lienert,de GER,MF,Sandhausen,2007,10,10,886,9.8,2,0,2,2,0.20,0.00,89,82.0,9.8,10,89,9,0,,0,0.90,13,30,-17,-1.73,-0.80
Finn Liepelt,de GER,DF,Viktoria Berlin,2007,9,9,746,8.3,0,0,0,0,0.00,0.00,83,69.1,8.3,9,83,7,0,,0,0.67,11,38,-27,-3.26,-5.14
Marlon Liivaru,ee EST,FW,FSV Frankfurt,2007,7,1,330,3.7,0,0,0,0,0.00,0.00,47,30.6,3.7,1,90,1,6,40,0,0.57,4,12,-8,-2.18,-1.22
Neo Lima,de GER,MF,Paderborn 07,2007,12,10,810,9.0,5,5,0,0,0.56,0.56,68,64.3,9.0,10,76,3,2,27,0,1.58,22,14,+8,+0.89,-0.71
Mubin Limkoski,mk MKD,FW,Jahn Regensburg,2007,12,10,759,8.4,5,5,0,0,0.59,0.59,63,70.3,8.4,10,70,2,2,29,0,0.92,16,19,-3,-0.36,-0.64
Fabian Lindner,de GER,DF,Chemnitzer,2007,10,5,452,5.0,0,0,0,0,0.00,0.00,45,35.9,5.0,5,66,2,5,25,1,0.90,9,13,-4,-0.80,-0.13
Jan Linow,de GER,MF,Hansa Rostock,2007,10,1,161,1.8,1,1,0,0,0.56,0.56,16,14.9,1.8,1,55,0,9,12,2,1.50,4,5,-1,-0.56,-1.15
Xaver Lippmann,de GER,MF,1860 Munich,2008,5,0,67,0.7,1,1,0,0,1.34,1.34,13,6.2,0.7,0,,0,5,13,4,1.80,4,3,+1,+1.34,+2.05
Yarin Lipski,de GER,MF,Erzgebirge Aue,2008,5,0,75,0.8,0,0,0,0,0.00,0.00,15,6.0,0.8,0,,0,5,15,2,0.60,0,4,-4,-4.80,-3.81
Mika van Lipzig,de GER,FW,Gladbach,2008,14,3,495,5.5,1,1,0,0,0.18,0.18,35,39.3,5.5,3,75,2,11,25,0,2.07,14,10,+4,+0.73,-0.21
Frans Lischewski,de GER,DF,Rot-Weiß Erfurt,2007,12,12,1004,11.2,0,0,0,0,0.00,0.00,84,93.0,11.2,12,84,8,0,,0,0.33,12,34,-22,-1.97,+2.76
Nico Ljevar,de GER,MF,Greuther Fürth,2008,7,2,263,2.9,0,0,0,0,0.00,0.00,38,24.4,2.9,2,61,0,5,28,0,0.86,4,8,-4,-1.37,-1.15
Florian Llugaxhija,xk KVX,DF,Greuther Fürth,2008,11,5,570,6.3,1,1,0,0,0.16,0.16,52,52.8,6.3,5,85,4,6,24,1,1.36,15,13,+2,+0.32,+1.73
Jannik Lober,de GER,FW,Greuther Fürth,2007,11,11,977,10.9,3,2,1,1,0.28,0.18,89,90.5,10.9,11,89,10,0,,0,1.36,23,27,-4,-0.37,+1.38
Elias Loch,de GER,FW,Stuttgarter Kickers,2008,10,10,896,10.0,0,0,0,0,0.00,0.00,90,83.0,10.0,10,90,9,0,,0,0.50,17,33,-16,-1.61,+0.84
Julius Löffel,de GER,DF,Chemnitzer,2007,2,0,34,0.4,0,0,0,0,0.00,0.00,17,2.7,0.4,0,,0,2,17,0,0.00,3,3,0,0.00,+0.73
Luca Logiewa,de GER,DF,Dresden,2008,12,12,1004,11.2,1,1,0,0,0.09,0.09,84,79.7,11.2,12,84,10,0,,0,0.83,17,34,-17,-1.52,+0.23
Nikola Lolović,ba BIH,FW,Viktoria Berlin,2008,8,3,340,3.8,0,0,0,0,0.00,0.00,43,31.5,3.8,3,62,1,5,31,0,1.13,6,13,-7,-1.85,-0.27
Ben Lombardo,de GER,FW,Kaiserslautern,2008,7,1,183,2.0,1,1,0,0,0.49,0.49,26,16.9,2.0,1,90,1,6,16,0,2.14,5,2,+3,+1.48,+1.07
Noah Loos,de GER,GK,Sandhausen,2007,6,6,540,6.0,0,0,0,0,0.00,0.00,90,50.0,6.0,6,90,6,0,,3,1.00,7,15,-8,-1.33,+0.50
Emilio Lopez,de GER,MF,Kickers Offenbach,2008,12,6,681,7.6,0,0,0,0,0.00,0.00,57,63.1,7.6,6,79,2,6,35,0,0.33,9,40,-31,-4.10,-0.94
Lennox Lorenz,de GER,MF,Chemnitzer,2008,9,2,277,3.1,0,0,0,0,0.00,0.00,31,22.0,3.1,2,59,0,7,23,2,0.67,3,9,-6,-1.95,-1.58
Paul Lorenz,de GER,GK,Elversberg,2007,6,6,540,6.0,0,0,0,0,0.00,0.00,90,50.0,6.0,6,90,6,0,,3,0.67,8,20,-12,-2.00,+0.67
Pepe Lorenz,de GER,DF,Hannover 96,2007,11,11,990,11.0,4,2,2,2,0.36,0.18,90,91.7,11.0,11,90,11,0,,0,2.09,26,15,+11,+1.00,-6.00
Benjamin Lottes,de GER,GK,Jahn Regensburg,2007,9,9,810,9.0,0,0,0,0,0.00,0.00,90,75.0,9.0,9,90,9,0,,2,0.89,17,16,+1,+0.11,+1.11
Adrien Loulouga Mbome,de GER,DF,Bochum,2008,6,1,113,1.3,0,0,0,0,0.00,0.00,19,10.5,1.3,1,45,0,5,14,2,2.00,5,4,+1,+0.80,-0.88
Nino Löwelt,de GER,MF,Chemnitzer,2008,6,0,69,0.8,0,0,0,0,0.00,0.00,12,5.5,0.8,0,,0,6,12,1,1.00,1,2,-1,-1.30,-0.62
Rafael Lubert,de GER,MF,Viktoria Berlin,2008,10,6,622,6.9,1,1,0,0,0.14,0.14,62,57.6,6.9,6,78,3,4,39,0,1.50,12,27,-15,-2.17,-1.19
Jesper Lübke,de GER,FW,Paderborn 07,2007,5,5,433,4.8,0,0,0,0,0.00,0.00,87,34.4,4.8,5,87,4,0,,0,2.40,15,7,+8,+1.66,+0.79
Roko Lučić,de GER,FW,Schott Mainz,2007,4,1,147,1.6,0,0,0,0,0.00,0.00,37,13.6,1.6,1,61,0,3,29,0,0.75,0,5,-5,-3.06,+1.57
Milan Ludwig,de GER,DF,Wehen Wiesbaden,2008,12,12,1062,11.8,0,0,0,0,0.00,0.00,89,98.3,11.8,12,89,9,0,,0,1.42,28,28,0,0.00,0.00
Julian Luft,de GER,DF,Werder Bremen,2009,1,1,90,1.0,0,0,0,0,0.00,0.00,90,8.3,1.0,1,90,1,0,,0,0.00,2,3,-1,-1.00,-0.09
Noah Luis Ahlers,de GER,GK,Holstein Kiel,2007,6,6,540,6.0,0,0,0,0,0.00,0.00,90,50.0,6.0,6,90,6,0,,4,2.00,11,7,+4,+0.67,+0.33
Felix Luth,de GER,DF,Holstein Kiel,2007,12,12,1056,11.7,0,0,0,0,0.00,0.00,88,97.8,11.7,12,88,11,0,,0,1.92,23,18,+5,+0.43,-3.32
Elias Luther,de GER,GK,Hallescher,2008,8,8,675,7.5,0,0,0,0,0.00,0.00,84,62.5,7.5,8,84,7,0,,1,0.88,15,20,-5,-0.67,+3.11
Magnus Luttmann,de GER,MF,Paderborn 07,2008,1,0,1,0.0,0,0,0,0,0.00,0.00,1,0.1,0.0,0,,0,1,1,1,3.00,0,0,0,0.00,-1.14
Danell Luvambanu,de GER,MF,Paderborn 07,2008,7,6,425,4.7,3,3,0,0,0.64,0.64,61,33.7,4.7,6,66,0,1,27,0,1.29,10,9,+1,+0.21,-1.41
Jarne Macke,de GER,DF,Hamburger SV,2008,1,0,8,0.1,0,0,0,0,0.00,0.00,8,0.7,0.1,0,,0,1,8,1,3.00,0,1,-1,-11.25,-13.35
Kingsley Madumere,de GER,FW,Magdeburg,2007,14,9,861,9.6,3,3,0,0,0.31,0.31,62,68.3,9.6,9,81,5,5,27,0,0.86,16,26,-10,-1.05,-1.72
Islam Mahdhaoui,de GER,DF,Magdeburg,2008,3,0,33,0.4,0,0,0,0,0.00,0.00,11,2.6,0.4,0,,0,3,11,8,1.00,2,2,0,0.00,+0.51
Anas Mahjoubi,de GER,DF,Dortmund,2007,1,0,23,0.3,0,0,0,0,0.00,0.00,23,2.1,0.3,0,,0,1,23,2,3.00,0,0,0,0.00,-1.87
Linus Mahle,de GER,MF,Ulm,2007,12,12,1010,11.2,3,3,0,0,0.27,0.27,84,93.5,11.2,12,84,3,0,,0,1.67,28,20,+8,+0.71,-0.57
Bakir Mahmoud,de GER,MF,Rot-Weiss Essen,2008,12,10,872,9.7,2,1,1,1,0.21,0.10,73,80.7,9.7,10,77,3,2,54,0,0.92,24,20,+4,+0.41,+3.01
Jeremy Mahn,de GER,DF,FSV Frankfurt,2007,11,11,813,9.0,0,0,0,0,0.00,0.00,74,75.3,9.0,11,74,5,0,,0,0.73,10,20,-10,-1.11,+0.92
Richard Makengo,,MF,FSV Frankfurt,2008,12,10,885,9.8,2,2,0,0,0.20,0.20,74,81.9,9.8,10,80,5,2,45,0,0.67,12,24,-12,-1.22,+0.63
Jayden Makwaya,at AUT,FW,Darmstadt 98,2007,12,7,557,6.2,1,1,0,0,0.16,0.16,46,51.6,6.2,7,60,0,5,27,0,1.17,13,16,-3,-0.48,-0.66
Tyrone Maldonado,uy URU,FW,Schott Mainz,2008,2,0,44,0.5,0,0,0,0,0.00,0.00,22,4.1,0.5,0,,0,2,22,0,0.00,0,2,-2,-4.09,+0.34
Amar Maloku,de GER,MF,Preußen Münster,2008,12,0,213,2.4,2,2,0,0,0.85,0.85,18,16.9,2.4,0,,0,12,18,0,1.25,9,4,+5,+2.11,+2.11
Jonah Maltzahn,de GER,MF,MSV Duisburg,2008,6,5,380,4.2,0,0,0,0,0.00,0.00,63,35.2,4.2,5,72,0,1,19,3,1.33,1,4,-3,-0.71,-0.84
Hasan Mammadli,de GER,MF,Rot-Weiß Oberhausen,2008,9,1,153,1.7,0,0,0,0,0.00,0.00,17,12.1,1.7,1,90,1,8,8,4,1.22,7,4,+3,+1.76,+2.42
Márkó Mándity,hu HUN,MF,Wolfsburg,2008,5,3,290,3.2,2,2,0,0,0.62,0.62,58,26.9,3.2,3,81,1,2,24,0,2.40,10,4,+6,+1.86,-0.99
Silas Mann,de GER,FW,Greuther Fürth,2007,8,3,310,3.4,2,2,0,0,0.58,0.58,39,28.7,3.4,3,74,0,5,17,1,1.50,11,7,+4,+1.16,+2.33
Kevin Manthey,de GER,FW,Werder Bremen,2007,9,5,574,6.4,6,2,4,4,0.94,0.31,64,53.1,6.4,5,90,5,4,31,0,0.67,12,16,-4,-0.63,+0.62
Elishama Manyaka,de GER,FW,Magdeburg,2008,9,5,363,4.0,2,1,1,1,0.50,0.25,40,28.8,4.0,5,58,0,4,18,0,0.78,8,10,-2,-0.50,+0.01
