Player,Nation_std,Pos_std,Squad_std,Born_std,Playing Time_MP_std,Playing Time_Starts,Playing Time_Min_std,Playing Time_90s_std,Performance_Gls,Performance_G-PK,Performance_PK,Performance_PKatt,Per 90 Minutes_Gls,Per 90 Minutes_G-PK,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s_match,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off
Mats Heitmann,de GER,DF,Werder Bremen,2006,14,12,1135,12.6,1,1,0,0,0.08,0.08,81,48.5,12.6,12,90,12,2,28,1,1.64,28,23,+5,+0.40,+2.26
Kian Hekmat,de GER,MF,Köln,2006,18,17,1344,14.9,2,2,0,0,0.13,0.13,75,57.4,14.9,17,78,6,1,14,1,1.56,24,22,+2,+0.13,+0.41
Niklas Held,de GER,MF,Greuther Fürth,2005,18,16,1442,16.0,0,0,0,0,0.00,0.00,80,61.6,16.0,16,87,14,2,25,2,1.17,23,33,-10,-0.62,+0.58
Melvin Hellmann,de GER,GK,Eintracht Frankfurt,2005,1,1,90,1.0,0,0,0,0,0.00,0.00,90,3.8,1.0,1,90,1,0,,2,0.00,1,2,-1,-1.00,-1.44
Florian Hellstern,de GER,GK,Stuttgart,2007,15,15,1315,14.6,0,0,0,0,0.00,0.00,88,56.2,14.6,15,88,14,0,,0,1.73,36,21,+15,+1.03,-0.29
Paul Henkenjohann,de GER,MF,Arminia,2005,11,9,734,8.2,1,1,0,0,0.12,0.12,67,31.4,8.2,9,80,5,2,6,13,0.36,6,20,-14,-1.72,-1.27
Lenny Hennig,de GER,MF,RB Leipzig,2006,22,19,1678,18.6,1,1,0,0,0.05,0.05,76,71.7,18.6,19,85,16,3,19,2,1.82,40,30,+10,+0.54,+0.40
Maximilian Hennig,de GER,DF,Bayern Munich,2006,20,19,1654,18.4,0,0,0,0,0.00,0.00,83,70.7,18.4,19,86,13,1,28,0,1.20,39,45,-6,-0.33,-1.51
Paul Hennrich,de GER,MF,Hoffenheim,2005,20,18,1370,15.2,8,8,0,0,0.53,0.53,69,58.5,15.2,18,74,4,2,17,0,2.65,48,15,+33,+2.17,-0.24
Toralf Hense,de GER,FW,St Pauli,2006,11,6,525,5.8,4,4,0,0,0.69,0.69,48,22.4,5.8,6,70,0,5,22,0,1.27,10,10,0,0.00,+0.35
Pharell Hensel,de GER,MF,Wolfsburg,2007,13,6,599,6.7,1,1,0,0,0.15,0.15,46,25.6,6.7,6,74,1,7,22,0,2.00,25,6,+19,+2.85,+0.32
Nick Hentze,de GER,FW,Osnabrück,2006,6,0,20,0.2,0,0,0,0,0.00,0.00,3,0.9,0.2,0,,0,6,3,1,1.17,1,0,+1,+4.50,+5.31
Hannes Hermann,de GER,GK,Hamburger SV,2005,23,23,1995,22.2,0,0,0,0,0.00,0.00,87,85.3,22.2,23,87,22,0,,0,1.43,33,41,-8,-0.36,-0.88
Hannes Hermes,de GER,MF,Meppen,2005,26,26,2195,24.4,2,2,0,0,0.08,0.08,84,93.8,24.4,26,84,21,0,,0,0.77,38,59,-21,-0.86,-0.86
Artur Herrmann,de GER,DF,Dresden,2007,19,19,1709,19.0,0,0,0,0,0.00,0.00,90,73.0,19.0,19,90,18,0,,0,1.32,32,38,-6,-0.32,-0.32
Charles Herrmann,de GER,FW,Dortmund,2006,16,12,975,10.8,4,4,0,0,0.37,0.37,61,41.7,10.8,12,70,4,4,34,0,2.32,31,7,+24,+2.22,-0.03
Max Herrmann,de GER,MF,Wolfsburg,2005,17,7,693,7.7,5,5,0,0,0.65,0.65,41,29.6,7.7,7,63,0,10,25,2,2.29,29,7,+22,+2.86,+0.34
Maximilian Herwerth,de GER,DF,Stuttgart,2006,20,20,1726,19.2,1,1,0,0,0.05,0.05,86,73.8,19.2,20,86,17,0,,0,2.00,51,21,+30,+1.56,+1.56
Tobias Heß,de GER,MF,Nürnberg,2006,22,14,1414,15.7,1,1,0,0,0.06,0.06,64,60.4,15.7,14,89,12,8,21,1,1.27,28,37,-9,-0.57,-0.57
Henrik Heße,de GER,DF,Dresden,2006,15,13,1162,12.9,0,0,0,0,0.00,0.00,77,49.7,12.9,13,85,11,2,29,4,1.53,26,22,+4,+0.31,+1.07
Maxim Hessel,de GER,MF,Carl Zeiss Jena,2005,22,22,1923,21.4,0,0,0,0,0.00,0.00,87,82.2,21.4,22,87,21,0,,0,0.91,36,40,-4,-0.19,+3.05
Jeremias Heufken,de GER,GK,Bochum,2006,6,6,540,6.0,0,0,0,0,0.00,0.00,90,23.1,6.0,6,90,6,0,,5,1.00,10,13,-3,-0.50,-0.10
Sebastian Hilger,de GER,GK,Dresden,2006,1,0,7,0.1,0,0,0,0,0.00,0.00,7,0.3,0.1,0,,0,1,7,4,0.00,0,0,0,0.00,+0.23
Oskar Hill,de GER,GK,Viktoria Köln,2006,25,25,2250,25.0,0,0,0,0,0.00,0.00,90,96.2,25.0,25,90,25,0,,0,1.40,42,39,+3,+0.12,-0.88
Tim Hilligloh,de GER,MF,Wuppertal U19,2006,20,11,1067,11.9,5,5,0,0,0.42,0.42,53,45.6,11.9,11,73,4,9,29,1,0.55,16,43,-27,-2.28,-0.65
Sinan Hinzmann,de GER,FW,Gladbach,2006,1,0,37,0.4,0,0,0,0,0.00,0.00,37,1.6,0.4,0,,0,1,37,1,3.00,3,0,+3,+7.30,+5.77
Nick Höfer,de GER,FW,Carl Zeiss Jena,2005,22,3,641,7.1,1,1,0,0,0.14,0.14,29,27.4,7.1,3,61,0,19,24,0,0.91,15,23,-8,-1.12,-0.54
Vincent Hofer,de GER,FW,Sandhausen,2005,26,21,1711,19.0,3,2,1,1,0.16,0.11,66,73.1,19.0,21,76,6,5,23,0,0.69,27,43,-16,-0.84,+0.88
Finn Hoffmann,de GER,MF,Union Berlin,2006,6,3,292,3.2,0,0,0,0,0.00,0.00,49,12.5,3.2,3,75,2,3,22,5,1.67,5,2,+3,+0.92,+0.27
Nick Hoffmann,de GER,MF,Hamburger SV,2005,15,8,591,6.6,0,0,0,0,0.00,0.00,39,25.3,6.6,8,63,1,7,13,0,1.60,9,12,-3,-0.46,-0.30
Tim Hoffmann,de GER,MF,St Pauli,2006,21,19,1570,17.4,0,0,0,0,0.00,0.00,75,67.1,17.4,19,78,7,2,40,1,1.14,22,30,-8,-0.46,-0.58
Tim Hoffmann,de GER,MF,St Pauli,2006,21,19,1570,17.4,0,0,0,0,0.00,0.00,81,55.4,14.4,14,90,14,2,18,0,2.47,42,14,+28,+1.94,+1.25
Tim Hoffmann,de GER,DF,Hertha BSC,2005,16,14,1296,14.4,1,1,0,0,0.07,0.07,75,67.1,17.4,19,78,7,2,40,1,1.14,22,30,-8,-0.46,-0.58
Tim Hoffmann,de GER,DF,Hertha BSC,2005,16,14,1296,14.4,1,1,0,0,0.07,0.07,81,55.4,14.4,14,90,14,2,18,0,2.47,42,14,+28,+1.94,+1.25
Milan Hoffmeister,de GER,DF,Paderborn 07,2005,26,26,2188,24.3,4,4,0,0,0.16,0.16,84,93.5,24.3,26,84,18,0,,0,1.69,52,37,+15,+0.62,+0.62
Justin Hofmann,de GER,MF,Werder Bremen,2006,22,9,880,9.8,1,1,0,0,0.10,0.10,40,37.6,9.8,9,71,1,13,19,3,1.18,17,24,-7,-0.72,+0.09
Malte Höhn,de GER,MF,Köln,2005,1,1,90,1.0,0,0,0,0,0.00,0.00,90,3.8,1.0,1,90,1,0,,0,0.00,2,4,-2,-2.00,-2.04
Alexander Holl,de GER,FW,Düsseldorf,2005,13,7,581,6.5,3,2,1,1,0.46,0.31,45,24.8,6.5,7,69,3,6,17,1,1.46,12,15,-3,-0.46,-0.52
Daniil Holovachov,ua UKR,FW,Düsseldorf,2006,5,0,80,0.9,0,0,0,0,0.00,0.00,16,3.4,0.9,0,,0,5,16,5,1.40,0,1,-1,-1.13,-1.09
Kilian Hölscher,de GER,DF,Hamburger SV,2007,1,1,90,1.0,0,0,0,0,0.00,0.00,90,3.8,1.0,1,90,1,0,,0,3.00,2,1,+1,+1.00,+1.28
Maximilian Hommes,de GER,DF,Kaiserslautern,2006,16,11,1088,12.1,0,0,0,0,0.00,0.00,68,46.5,12.1,11,88,10,5,24,7,0.63,6,21,-15,-1.24,+0.34
Alex Honajzer,cz CZE,MF,Hoffenheim,2006,2,0,83,0.9,0,0,0,0,0.00,0.00,42,3.5,0.9,0,,0,2,42,1,3.00,1,1,0,0.00,-2.35
Yannis Hör,de GER,DF,Hoffenheim,2005,10,8,692,7.7,0,0,0,0,0.00,0.00,69,29.6,7.7,8,81,5,2,24,2,2.83,20,7,+13,+1.69,-0.82
Dominik Horlbeck,de GER,DF,Mainz 05,2007,2,1,69,0.8,1,1,0,0,1.30,1.30,35,2.9,0.8,1,57,0,1,12,0,1.50,2,2,0,0.00,-0.28
Sean Horozovic,de GER,FW,Mainz 05,2006,22,11,1196,13.3,2,2,0,0,0.15,0.15,54,51.1,13.3,11,83,6,11,26,3,1.77,23,21,+2,+0.15,-0.24
Luis Hoßbach,de GER,DF,BTSV,2005,20,12,1054,11.7,1,0,1,1,0.09,0.00,53,45.0,11.7,12,77,7,8,17,1,0.90,14,28,-14,-1.20,-0.78
Jonas Hoss,de GER,DF,Alemannia Aachen,2006,4,1,118,1.3,1,1,0,0,0.76,0.76,30,5.0,1.3,1,90,1,3,9,2,1.50,2,1,+1,+0.76,+1.69
Amir Hossein Farhadi,de GER,MF,Hertha BSC,2006,5,0,63,0.7,0,0,0,0,0.00,0.00,13,2.7,0.7,0,,0,5,13,5,2.60,2,2,0,0.00,-1.42
Altrin Hoti,de GER,MF,Viktoria Köln,2006,5,0,42,0.5,0,0,0,0,0.00,0.00,8,1.8,0.5,0,,0,5,8,6,0.80,0,1,-1,-2.14,-2.34
Igor Hotlos,pl POL,GK,Meppen,2005,16,16,1440,16.0,0,0,0,0,0.00,0.00,90,61.5,16.0,16,90,16,0,,10,0.94,29,35,-6,-0.37,+1.13
Eligius Hounsa,de GER,FW,Bochum,2006,25,9,1040,11.6,2,2,0,0,0.17,0.17,42,44.4,11.6,9,70,0,16,26,0,1.04,22,21,+1,+0.09,+0.92
Flavjo Hoxha,lu LUX,FW,Gladbach,2006,21,10,1020,11.3,5,5,0,0,0.44,0.44,49,43.6,11.3,10,74,3,11,25,2,1.78,32,13,+19,+1.68,+0.11
Justin Hoya,de GER,MF,BTSV,2005,4,2,147,1.6,0,0,0,0,0.00,0.00,37,6.3,1.6,2,69,0,2,5,2,1.00,4,3,+1,+0.61,+1.47
Adam Hradiský,,FW,Dresden,2005,9,7,558,6.2,2,2,0,0,0.32,0.32,62,23.8,6.2,7,74,1,2,21,1,1.44,10,13,-3,-0.48,-0.33
Benedikt Huber,at AUT,MF,Hoffenheim,2005,4,2,190,2.1,0,0,0,0,0.00,0.00,48,8.1,2.1,2,81,1,2,14,3,3.00,8,1,+7,+3.32,+1.14
Simon Hüer,de GER,DF,Meppen,2006,8,1,187,2.1,0,0,0,0,0.00,0.00,23,8.0,2.1,1,90,1,7,14,6,0.88,2,11,-9,-4.33,-3.83
Daniel Hülsenbusch,de GER,MF,Gladbach,2005,15,12,1090,12.1,3,3,0,0,0.25,0.25,73,46.6,12.1,12,87,11,3,14,2,2.00,30,12,+18,+1.49,-0.24
Karim Hüneburg,de GER,DF,BTSV,2005,24,23,2055,22.8,1,1,0,0,0.04,0.04,86,87.8,22.8,23,87,17,1,60,0,0.88,29,43,-14,-0.61,+1.28
Mike Huras,pl POL,FW,Stuttgart,2006,5,1,115,1.3,1,1,0,0,0.78,0.78,23,4.9,1.3,1,61,0,4,14,0,1.80,2,3,-1,-0.78,-2.04
Denis Husser,de GER,FW,Hannover 96,2007,9,9,667,7.4,2,2,0,0,0.27,0.27,74,28.5,7.4,9,74,3,0,,0,1.89,13,9,+4,+0.54,+0.06
Leonard Hüttl,de GER,GK,Greuther Fürth,2006,6,5,510,5.7,0,0,0,0,0.00,0.00,85,21.8,5.7,5,90,5,1,60,19,1.17,7,16,-9,-1.59,-0.95
El-Hajj Ibrahim Jeng,de GER,DF,Düsseldorf,2005,13,6,604,6.7,0,0,0,0,0.00,0.00,46,25.8,6.7,6,79,3,7,18,1,0.77,7,13,-6,-0.89,-1.10
Leonit Ibrahimi,xk KVX,FW,Union Berlin,2005,20,6,748,8.3,1,1,0,0,0.12,0.12,37,32.0,8.3,6,70,1,14,24,1,1.85,21,12,+9,+1.08,+0.57
Daniel Ihendu,de GER,DF,Werder Bremen,2005,12,12,993,11.0,0,0,0,0,0.00,0.00,83,42.4,11.0,12,83,10,0,,1,1.08,14,29,-15,-1.36,-1.03
Sofiane Ikene,lu LUX,DF,Nürnberg,2005,17,16,1227,13.6,1,1,0,0,0.07,0.07,72,52.4,13.6,16,76,9,1,16,0,1.47,25,24,+1,+0.07,+0.88
Daniel Imafidon,de GER,MF,Mainz 05,2007,3,2,190,2.1,1,1,0,0,0.47,0.47,63,8.1,2.1,2,90,2,1,10,0,2.00,4,4,0,0.00,-0.29
Adem Imeri,xk KVX,MF,Greuther Fürth,2006,20,18,1483,16.5,1,1,0,0,0.06,0.06,74,63.4,16.5,18,80,7,2,25,0,1.00,21,34,-13,-0.79,+0.16
Gabriel Imoiseza,de GER,DF,Düsseldorf,2005,9,8,670,7.4,0,0,0,0,0.00,0.00,74,28.6,7.4,8,78,5,1,45,1,0.89,8,17,-9,-1.21,-1.59
Kaan Inanoğlu,tr TUR,MF,MSV Duisburg,2005,15,14,1256,14.0,13,11,2,2,0.93,0.79,84,53.7,14.0,14,85,3,1,66,0,1.20,23,24,-1,-0.07,-0.32
Clayton Irigoyen,lu LUX,DF,Nürnberg,2005,20,20,1732,19.2,0,0,0,0,0.00,0.00,87,74.0,19.2,20,87,15,0,,0,1.20,41,43,-2,-0.10,+0.93
Kristiyan Irmiev,bg BUL,MF,Köln,2007,10,9,634,7.0,0,0,0,0,0.00,0.00,63,27.1,7.0,9,67,1,1,29,1,1.30,9,13,-4,-0.57,-0.73
Chima Ishionwu,de GER,FW,Hertha BSC,2006,10,2,267,3.0,2,2,0,0,0.67,0.67,27,11.4,3.0,2,68,1,8,17,0,2.30,7,7,0,0.00,-1.56
Arda Işık,de GER,FW,Hertha BSC,2006,5,0,60,0.7,0,0,0,0,0.00,0.00,12,2.6,0.7,0,,0,5,12,3,2.00,1,2,-1,-1.50,-2.96
Inas Islamović,ba BIH,DF,Alemannia Aachen,2005,26,26,2324,25.8,0,0,0,0,0.00,0.00,89,99.3,25.8,26,89,25,0,,0,1.42,37,57,-20,-0.77,+10.48
Alexander Ivankin,de GER,MF,Schalke 04,2007,1,0,45,0.5,0,0,0,0,0.00,0.00,45,1.9,0.5,0,,0,1,45,0,3.00,1,1,0,0.00,-0.59
Romeo Ivelj,hr CRO,MF,Augsburg,2005,20,17,1480,16.4,6,5,1,1,0.36,0.30,74,63.2,16.4,17,82,11,3,31,0,0.55,21,45,-24,-1.46,+0.42
Ken Izekor,de GER,FW,Leverkusen,2007,18,18,1486,16.5,4,4,0,0,0.24,0.24,83,63.5,16.5,18,83,7,0,,0,2.00,34,18,+16,+0.97,-0.08
Carrington Jackson,us USA,FW,Düsseldorf,2005,11,5,395,4.4,2,2,0,0,0.46,0.46,36,16.9,4.4,5,62,0,6,14,0,0.82,9,8,+1,+0.23,+0.37
Gianni-Allesandro Jacome-Fontana,de GER,DF,Paderborn 07,2006,17,2,390,4.3,0,0,0,0,0.00,0.00,23,16.7,4.3,2,64,0,15,18,1,1.94,9,5,+4,+0.92,+0.42
Tobias Jäger,de GER,GK,Augsburg,2005,20,20,1800,20.0,0,0,0,0,0.00,0.00,90,76.9,20.0,20,90,20,0,,3,0.55,18,52,-34,-1.70,-0.37
Max Jägerbauer,de GER,MF,1860 Munich,2005,3,0,71,0.8,0,0,0,0,0.00,0.00,24,3.0,0.8,0,,0,3,24,0,1.67,2,1,+1,+1.27,+1.39
Albion Jahaj,de GER,MF,Union Berlin,2005,13,9,777,8.6,4,4,0,0,0.46,0.46,60,33.2,8.6,9,78,3,4,18,0,1.92,15,14,+1,+0.12,-0.86
Luis Jahraus,de GER,MF,St Pauli,2005,20,19,1594,17.7,7,5,2,2,0.40,0.28,80,68.1,17.7,19,82,11,1,29,0,1.60,34,34,0,0.00,+0.84
Tim Janisch,de GER,FW,Nürnberg,2005,8,8,603,6.7,1,1,0,0,0.15,0.15,75,25.8,6.7,8,75,3,0,,0,1.75,18,13,+5,+0.75,+1.47
Jermaine Jann,de GER,FW,Schalke 04,2006,5,0,117,1.3,1,1,0,0,0.77,0.77,23,5.0,1.3,0,,0,5,23,4,1.40,2,3,-1,-0.77,-1.42
Endrik Jaschan,de GER,DF,Hamburger SV,2007,16,10,787,8.7,0,0,0,0,0.00,0.00,49,33.6,8.7,10,68,2,6,18,10,1.63,11,13,-2,-0.23,0.00
Lirim Jashari,xk KVX,FW,Alemannia Aachen,2006,26,26,2226,24.7,12,8,4,4,0.49,0.32,86,95.1,24.7,26,86,16,0,,0,1.42,33,57,-24,-0.97,-2.55
Mateusz Jasinski,pl POL,DF,Wolfsburg,2005,1,0,34,0.4,0,0,0,0,0.00,0.00,34,1.5,0.4,0,,0,1,34,3,3.00,2,0,+2,+5.29,+2.72
Nuha Jatta,gm GAM,MF,RB Leipzig,2006,13,11,833,9.3,1,1,0,0,0.11,0.11,64,35.6,9.3,11,72,3,2,22,1,1.54,21,18,+3,+0.32,-0.15
Shane Jaworek,de GER,MF,Wuppertal U19,2005,24,23,1956,21.7,1,1,0,0,0.05,0.05,82,83.6,21.7,23,85,19,1,5,0,0.75,25,62,-37,-1.70,+1.34
Finn Jeltsch,de GER,DF,Nürnberg,2006,11,11,990,11.0,0,0,0,0,0.00,0.00,90,42.3,11.0,11,90,11,0,,0,0.91,21,23,-2,-0.18,+0.28
Kevin Jendrzej,de GER,GK,St Pauli,2005,10,10,900,10.0,0,0,0,0,0.00,0.00,90,38.5,10.0,10,90,10,0,,0,1.40,13,13,0,0.00,+0.44
Julias Joas,de GER,MF,Werder Bremen,2006,8,5,384,4.3,1,1,0,0,0.23,0.23,48,16.4,4.3,5,61,0,3,26,2,1.75,7,5,+2,+0.47,+1.48
Lennart Johanns,de GER,MF,Werder Bremen,2005,6,5,448,5.0,0,0,0,0,0.00,0.00,75,19.1,5.0,5,81,2,1,45,0,1.50,13,8,+5,+1.00,+2.19
Lennart Johanns,de GER,MF,Werder Bremen,2005,6,5,448,5.0,0,0,0,0,0.00,0.00,21,0.9,0.2,0,,0,1,21,0,0.00,0,0,0,0.00,-0.43
Lennart Johanns,de GER,MF,RB Leipzig,2005,1,0,21,0.2,0,0,0,0,0.00,0.00,75,19.1,5.0,5,81,2,1,45,0,1.50,13,8,+5,+1.00,+2.19
Lennart Johanns,de GER,MF,RB Leipzig,2005,1,0,21,0.2,0,0,0,0,0.00,0.00,21,0.9,0.2,0,,0,1,21,0,0.00,0,0,0,0.00,-0.43
Travis de Jong,nl NED,FW,Paderborn 07,2005,23,23,2027,22.5,17,16,1,1,0.75,0.71,88,86.6,22.5,23,88,18,0,,0,1.61,44,35,+9,+0.40,-1.33
Joshua Jong-Estrada,de GER,DF,Gladbach,2006,4,2,198,2.2,0,0,0,0,0.00,0.00,50,8.5,2.2,2,66,0,2,34,1,1.50,4,1,+3,+1.36,-0.28
Niklas Jovanovic,de GER,MF,St Pauli,2005,23,22,1841,20.5,3,3,0,0,0.15,0.15,80,78.7,20.5,22,82,13,1,34,0,1.22,33,44,-11,-0.54,-1.26
Antonio Jozanović,de GER,MF,Carl Zeiss Jena,2006,18,10,894,9.9,1,1,0,0,0.10,0.10,50,38.2,9.9,10,73,2,8,21,2,0.50,10,29,-19,-1.91,-1.91
Lasse Junker,de GER,DF,Augsburg,2006,18,8,825,9.2,0,0,0,0,0.00,0.00,46,35.3,9.2,8,73,1,10,24,4,0.67,10,27,-17,-1.85,-0.37
Mattis Junker,de GER,MF,Augsburg,2006,19,8,693,7.7,1,1,0,0,0.13,0.13,36,29.6,7.7,8,65,1,11,15,4,0.53,12,23,-11,-1.43,+0.27
Jacob Jürgens,de GER,DF,Meppen,2005,3,0,22,0.2,0,0,0,0,0.00,0.00,7,0.9,0.2,0,,0,3,7,6,0.33,1,5,-4,-16.36,-15.70
Linus Jurschik,de GER,FW,Union Berlin,2005,7,5,400,4.4,2,2,0,0,0.45,0.45,57,17.1,4.4,5,71,1,2,22,0,2.43,11,1,+10,+2.25,+1.88
Almugera Kabar,de GER,DF,Dortmund,2006,17,14,1199,13.3,2,2,0,0,0.15,0.15,71,51.2,13.3,14,78,8,3,36,0,2.40,45,9,+36,+2.70,+0.97
Iven Kaiser,de GER,DF,Sandhausen,2005,9,8,596,6.6,0,0,0,0,0.00,0.00,66,25.5,6.6,8,71,1,1,27,2,1.11,9,14,-5,-0.76,+0.43
Noel Kaiser,de GER,DF,Nürnberg,2006,23,23,1910,21.2,3,3,0,0,0.14,0.14,83,81.6,21.2,23,83,15,0,,0,1.30,46,48,-2,-0.09,+1.37
Barış Kalayci,tr TUR,FW,Union Berlin,2005,26,18,1457,16.2,7,7,0,0,0.43,0.43,56,62.3,16.2,18,75,7,8,13,0,1.88,36,25,+11,+0.68,-0.03
Marcel Kalemba,pl POL,MF,Mainz 05,2005,18,16,1407,15.6,3,2,1,1,0.19,0.13,78,60.1,15.6,16,84,11,2,29,0,1.89,31,26,+5,+0.32,+0.13
Paul Kalkoff,de GER,FW,Bochum,2006,1,0,1,0.0,0,0,0,0,0.00,0.00,1,0.0,0.0,0,,0,1,1,1,3.00,0,0,0,0.00,+0.42
Paul Kampe,de GER,MF,Carl Zeiss Jena,2006,21,16,1520,16.9,3,3,0,0,0.18,0.18,72,65.0,16.9,16,84,8,5,36,1,0.90,30,37,-7,-0.41,+0.90
Elias Kamper,de GER,FW,Heidenheim,2005,18,17,1476,16.4,0,0,0,0,0.00,0.00,82,63.1,16.4,17,85,13,1,25,0,0.50,14,36,-22,-1.34,-2.59
Jardell Kanga,se SWE,FW,Leverkusen,2005,11,11,845,9.4,1,1,0,0,0.11,0.11,77,36.1,9.4,11,77,0,0,,0,2.18,16,9,+7,+0.75,-0.40
Orcun Karabel,de GER,MF,Arminia,2005,14,6,561,6.2,1,1,0,0,0.16,0.16,40,24.0,6.2,6,72,1,8,16,2,1.14,4,7,-3,-0.48,+0.48
Berkay Karaca,tr TUR,DF,Schalke 04,2006,19,9,1055,11.7,3,3,0,0,0.26,0.26,56,45.1,11.7,9,78,4,10,36,0,1.84,17,15,+2,+0.17,-0.74
Tom Karacaga,de GER,MF,Eintracht Frankfurt,2006,6,0,41,0.5,0,0,0,0,0.00,0.00,7,1.8,0.5,0,,0,6,7,4,3.00,3,1,+2,+4.39,+4.08
Kaan Karaduman,de GER,DF,Viktoria Köln,2005,21,15,1257,14.0,2,0,2,2,0.14,0.00,60,53.7,14.0,15,78,9,6,15,1,1.67,24,26,-2,-0.14,-0.64
Baha Karakaya,de GER,GK,Nürnberg,2005,10,9,855,9.5,0,0,0,0,0.00,0.00,86,36.5,9.5,9,90,9,1,45,14,1.30,24,17,+7,+0.74,+1.71
Luis Karaqi,de GER,DF,Hannover 96,2006,13,11,946,10.5,0,0,0,0,0.00,0.00,73,40.4,10.5,11,79,8,2,36,3,2.00,24,10,+14,+1.33,+1.40
Evangeols Karatzidis,de GER,MF,Verl,2006,18,13,1213,13.5,0,0,0,0,0.00,0.00,67,51.8,13.5,13,84,7,5,25,0,0.33,11,34,-23,-1.71,+0.77
Enio Karepi,al ALB,MF,BTSV,2006,16,8,733,8.1,2,1,1,1,0.25,0.12,46,31.3,8.1,8,74,3,8,18,9,1.00,13,12,+1,+0.12,+1.30
Dan Karsten,de GER,DF,Hertha BSC,2005,22,18,1467,16.3,7,7,0,0,0.43,0.43,67,62.7,16.3,18,75,4,4,30,1,2.14,36,19,+17,+1.04,-0.92
Fynn-Jason Karsten,de GER,GK,Hansa Rostock,2005,4,4,360,4.0,0,0,0,0,0.00,0.00,90,15.4,4.0,4,90,4,0,,11,2.50,15,7,+8,+2.00,+3.59
Paul Kassens,de GER,MF,Meppen,2005,15,14,1043,11.6,0,0,0,0,0.00,0.00,70,44.6,11.6,14,74,7,1,13,1,0.40,14,35,-21,-1.81,-1.81
Kende Katko,hu HUN,DF,Osnabrück,2005,23,19,1573,17.5,0,0,0,0,0.00,0.00,68,67.2,17.5,19,79,8,4,19,0,0.83,28,42,-14,-0.80,-0.10
Claudio Katunda,de GER,MF,Paderborn 07,2007,3,3,270,3.0,0,0,0,0,0.00,0.00,90,11.5,3.0,3,90,3,0,,0,1.33,3,5,-2,-0.67,-1.41
Tino Kaufmann,de GER,FW,RB Leipzig,2005,13,10,947,10.5,5,5,0,0,0.48,0.48,73,40.5,10.5,10,88,7,3,23,0,1.46,19,18,+1,+0.10,-0.55
Nils Kautschor,de GER,DF,Verl,2005,19,18,1526,17.0,1,1,0,0,0.06,0.06,80,65.2,17.0,18,84,12,1,7,0,0.42,14,54,-40,-2.36,-0.81
Pharell Kegni,de GER,FW,Nürnberg,2007,1,1,88,1.0,0,0,0,0,0.00,0.00,88,3.8,1.0,1,88,0,0,,0,0.00,2,4,-2,-2.05,-1.77
Boris Kehayov,bg BUL,FW,Carl Zeiss Jena,2006,6,0,184,2.0,0,0,0,0,0.00,0.00,31,7.9,2.0,0,,0,6,31,0,0.50,5,10,-5,-2.45,-1.86
Zoumana Keita,de GER,DF,Viktoria Köln,2005,19,19,1613,17.9,3,3,0,0,0.17,0.17,85,68.9,17.9,19,85,15,0,,0,1.53,34,28,+6,+0.33,+0.58
Salome Kekana,de GER,MF,Heidenheim,1995,20,10,1005,11.2,0,0,0,0,0.00,0.00,50,42.9,11.2,10,79,6,10,22,2,0.95,17,24,-7,-0.63,-0.42
Samuel Keller,de GER,DF,Kaiserslautern,2005,10,9,818,9.1,0,0,0,0,0.00,0.00,82,35.0,9.1,9,90,8,1,9,10,0.90,12,22,-10,-1.10,+0.50
Mattes Kelm,de GER,MF,Hansa Rostock,2006,16,7,799,8.9,3,3,0,0,0.34,0.34,50,34.1,8.9,7,84,4,9,23,0,1.38,22,28,-6,-0.68,+0.55
Fabrice Kempe,de GER,MF,MSV Duisburg,2005,1,0,15,0.2,0,0,0,0,0.00,0.00,15,0.6,0.2,0,,0,1,15,0,0.00,0,2,-2,-12.00,-12.15
Jason Kepnang,de GER,FW,Kaiserslautern,2006,3,1,101,1.1,0,0,0,0,0.00,0.00,34,4.3,1.1,1,62,0,2,20,1,0.00,1,5,-4,-3.56,-2.24
Luca Kerber,at AUT,FW,Augsburg,2006,14,11,968,10.8,0,0,0,0,0.00,0.00,69,41.4,10.8,11,76,5,3,45,0,0.79,17,30,-13,-1.21,+0.69
Keanu Kerbsties,de GER,MF,Schalke 04,2006,15,0,253,2.8,0,0,0,0,0.00,0.00,17,10.8,2.8,0,,0,15,17,9,1.87,6,3,+3,+1.07,+0.55
Johannes Kerlen,de GER,DF,Paderborn 07,2006,4,4,305,3.4,0,0,0,0,0.00,0.00,76,13.0,3.4,4,76,2,0,,0,1.25,10,7,+3,+0.89,+0.35
Timur Kesim,de GER,DF,BTSV,2003,20,17,1462,16.2,4,4,0,0,0.25,0.25,73,62.5,16.2,17,78,2,3,45,1,0.90,24,30,-6,-0.37,+1.07
Owono Keumo,de GER,DF,Bochum,2007,1,0,9,0.1,0,0,0,0,0.00,0.00,9,0.4,0.1,0,,0,1,9,0,1.00,0,0,0,0.00,+0.42
Kyrylo Khadasevych,ua UKR,GK,Wolfsburg,2008,2,2,180,2.0,0,0,0,0,0.00,0.00,90,7.7,2.0,2,90,2,0,,3,1.50,9,2,+7,+3.50,+0.96
